index_seg,MONTH,YEAR,MOTOR VEHICLE THEFT,ROBBERY,ASSAULT W/DANGEROUS WEAPON,THEFT/OTHER,THEFT F/AUTO,BURGLARY,ARSON,SEX ABUSE,HOMICIDE
7150,8.0,2016.0,1.0,,,,1.0,1.0,,,
7940,9.0,2014.0,,,,,1.0,,,,
11190,12.0,2014.0,,1.0,,,1.0,,,,
2558,9.0,2016.0,1.0,,,,,1.0,,,
2089,7.0,2016.0,,1.0,1.0,1.0,1.0,,,,
5754,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
6402,12.0,2014.0,1.0,1.0,1.0,1.0,,,,,
6754,12.0,2014.0,1.0,1.0,,1.0,,,,1.0,
108,12.0,2016.0,1.0,1.0,1.0,1.0,2.0,,,,
11362,10.0,2015.0,,1.0,1.0,,1.0,,,,
166,10.0,2014.0,,1.0,,2.0,,,,,
10900,12.0,2014.0,1.0,1.0,,1.0,,1.0,,,
12762,11.0,2014.0,1.0,,,1.0,1.0,1.0,,1.0,
11514,11.0,2016.0,1.0,1.0,,,1.0,,,,
4636,11.0,2016.0,,1.0,,,1.0,,,,
7395,9.0,2015.0,1.0,,,1.0,,,,,
6512,12.0,2016.0,1.0,1.0,,,1.0,1.0,,,
3490,9.0,2015.0,,1.0,,1.0,1.0,,,,
271,11.0,2015.0,,1.0,,1.0,2.0,,,1.0,
10672,10.0,2016.0,,,,,1.0,1.0,,,
9343,6.0,2014.0,,,1.0,,1.0,,,,
7619,6.0,2014.0,,,,1.0,1.0,,,,
4498,12.0,2016.0,1.0,,,1.0,1.0,1.0,,,
9109,6.0,2015.0,,,1.0,,,,,,
1736,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
2791,9.0,2016.0,,1.0,1.0,1.0,1.0,,,,
11606,2.0,2016.0,,,1.0,,,,,,
1553,12.0,2015.0,,,,,1.0,,,,
2104,5.0,2015.0,,1.0,,,1.0,,,,
8338,5.0,2015.0,1.0,1.0,,1.0,,,,,
10969,9.0,2016.0,,,,,1.0,,,,
980,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
5257,8.0,2014.0,,,,1.0,1.0,,,1.0,
5496,9.0,2016.0,,1.0,,,1.0,,,,
8440,11.0,2015.0,,,,1.0,,,,,
7836,12.0,2014.0,,,,1.0,,,,,
7662,10.0,2016.0,,1.0,,1.0,1.0,1.0,,,
6821,11.0,2015.0,,1.0,,1.0,1.0,,,,
3104,10.0,2016.0,,,,1.0,,,,,
1743,12.0,2015.0,,,,,1.0,,,,
8166,12.0,2015.0,1.0,,1.0,1.0,1.0,,,,
4465,11.0,2016.0,,,,,1.0,1.0,,,
8544,12.0,2014.0,1.0,1.0,1.0,2.0,1.0,1.0,,,
8100,10.0,2016.0,,,,,1.0,,,,
1653,8.0,2016.0,,,,,1.0,,,,
10427,12.0,2016.0,1.0,,1.0,1.0,1.0,,,,
3571,12.0,2014.0,,1.0,,1.0,1.0,,,,
12151,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
10657,12.0,2014.0,1.0,,,1.0,,,,,
4248,6.0,2016.0,1.0,,,,1.0,,,,
8276,10.0,2016.0,1.0,,1.0,,,1.0,,,
462,10.0,2014.0,1.0,,,1.0,1.0,1.0,,,
84,10.0,2014.0,,,,1.0,1.0,,,,
5968,10.0,2014.0,1.0,1.0,,,1.0,,,,
9607,12.0,2015.0,1.0,1.0,,,2.0,1.0,,,
10374,11.0,2014.0,,,,1.0,,,,,
6774,6.0,2014.0,,,,1.0,,,,,
12796,11.0,2014.0,,1.0,2.0,1.0,1.0,1.0,,,
9541,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,1.0
516,5.0,2014.0,,,,,2.0,,,,
11704,10.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,1.0,
11787,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,1.0,
9684,12.0,2016.0,1.0,,,1.0,1.0,,,,
12862,11.0,2014.0,1.0,,,1.0,1.0,1.0,,,
538,7.0,2015.0,,,,1.0,,,,,
6530,11.0,2015.0,2.0,,,1.0,1.0,1.0,,,
3386,12.0,2016.0,,1.0,1.0,4.0,1.0,1.0,,,
10687,11.0,2015.0,,,,1.0,1.0,,,,
6746,7.0,2016.0,,,1.0,,1.0,,,,
9503,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
6545,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11474,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
6032,12.0,2015.0,1.0,,,,1.0,,,,
7793,12.0,2015.0,,1.0,,1.0,1.0,,,,
6650,12.0,2015.0,,,,,1.0,,,,
5892,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
4329,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,
1268,12.0,2015.0,,,,1.0,1.0,,,,
5911,6.0,2015.0,1.0,,,,,,,,
1953,1.0,2016.0,,,,,1.0,,,,
3095,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
5401,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,,
2304,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
10970,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6490,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
6928,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
745,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
6593,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
7,9.0,2016.0,,,,,1.0,1.0,,,
10535,12.0,2016.0,1.0,1.0,1.0,,,,,,
2017,10.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
3711,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
3243,4.0,2014.0,,,,,1.0,,,,
9978,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
489,12.0,2014.0,,,,,1.0,1.0,,,
8915,12.0,2015.0,,1.0,,1.0,1.0,1.0,,,
11726,4.0,2015.0,,,,,1.0,,,,
123,12.0,2016.0,1.0,1.0,,1.0,2.0,2.0,,,
3203,12.0,2015.0,1.0,1.0,,1.0,2.0,1.0,,,
11155,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,
2269,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
8924,10.0,2014.0,,,,,,1.0,,,
8110,12.0,2015.0,,,,,,1.0,,,
8498,10.0,2014.0,,1.0,,1.0,,,,,
6779,5.0,2015.0,,,1.0,1.0,,,,,
7720,9.0,2014.0,,1.0,,,1.0,,,,
3354,9.0,2016.0,1.0,,,1.0,,,,,
905,12.0,2014.0,,,,,1.0,,,,
11432,11.0,2015.0,1.0,1.0,,,,,,,
5181,11.0,2016.0,,1.0,,1.0,1.0,1.0,,,
4006,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
10065,7.0,2015.0,,,,,1.0,1.0,,,
2438,11.0,2016.0,1.0,,,1.0,1.0,1.0,,,
5671,11.0,2016.0,1.0,,,,1.0,,,,
361,12.0,2016.0,,,1.0,1.0,1.0,,,,1.0
3633,8.0,2015.0,,,,,1.0,,,,
4258,12.0,2014.0,,,,,1.0,,,,
2873,5.0,2016.0,,,,1.0,3.0,,,,
11638,9.0,2015.0,,1.0,,,,,,,
1185,4.0,2015.0,,,,,1.0,,,,
4881,12.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
12445,10.0,2016.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
8832,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
8551,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
6201,11.0,2014.0,,,,1.0,1.0,,,,
4884,11.0,2016.0,,,1.0,1.0,1.0,,,1.0,
670,12.0,2016.0,,1.0,1.0,2.0,1.0,1.0,,,
8047,11.0,2014.0,,1.0,,,,,,,
6280,10.0,2014.0,,1.0,,,1.0,,,,
4243,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
4845,10.0,2014.0,,,,,1.0,,,,
5223,11.0,2016.0,,1.0,,1.0,1.0,,,,
999,11.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
96,11.0,2015.0,,,1.0,,1.0,,,,
6952,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
13212,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
11540,9.0,2015.0,,1.0,,1.0,,,,,
7764,8.0,2015.0,,,,,1.0,,,,
8632,11.0,2016.0,1.0,,,1.0,1.0,1.0,,,
11438,10.0,2014.0,1.0,,,,,,,,
10439,9.0,2016.0,,1.0,1.0,1.0,2.0,,,,
10000,10.0,2015.0,,1.0,,1.0,1.0,,,,
1615,12.0,2015.0,,,,1.0,,1.0,,,
869,7.0,2014.0,,,,,1.0,,,,
7137,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
3989,9.0,2016.0,1.0,,1.0,1.0,1.0,,,,
307,12.0,2014.0,1.0,,,,,,,,
384,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
9737,10.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
9618,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
2202,10.0,2016.0,1.0,2.0,1.0,1.0,1.0,,,,
4997,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
3094,11.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
4611,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
2335,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
2644,12.0,2016.0,1.0,1.0,1.0,1.0,2.0,,,,
1825,10.0,2015.0,1.0,,,,,,,,
7140,10.0,2014.0,,1.0,,2.0,,1.0,,,
10434,6.0,2014.0,,,,,,1.0,,,
9064,6.0,2014.0,,,,1.0,1.0,,,,
10593,8.0,2015.0,,1.0,,,,,,,
11075,10.0,2014.0,1.0,,,1.0,1.0,,,,
4153,10.0,2014.0,,1.0,,1.0,1.0,1.0,,,
2968,10.0,2016.0,1.0,,,,1.0,,,,
11269,7.0,2014.0,1.0,,,1.0,1.0,,,,
9707,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
2742,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
4843,10.0,2015.0,1.0,,,,1.0,,,,
2417,11.0,2016.0,,,1.0,1.0,2.0,,,1.0,
7224,10.0,2014.0,,1.0,,,2.0,,,,
1014,12.0,2015.0,,1.0,,1.0,1.0,,,,
2452,10.0,2015.0,,,,,1.0,,,,
6906,5.0,2015.0,,1.0,,,,,,,
2446,10.0,2014.0,1.0,,,,1.0,,,,
3327,2.0,2014.0,,,,,1.0,,,,
5767,12.0,2015.0,,,,1.0,,,,,
2044,12.0,2014.0,,,,,1.0,,,,
482,11.0,2015.0,1.0,,,1.0,1.0,,,,
7102,12.0,2014.0,,,,1.0,1.0,,,,
9270,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
6140,12.0,2016.0,1.0,1.0,1.0,2.0,4.0,1.0,,,1.0
8428,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
10595,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,1.0,
2667,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
301,9.0,2014.0,1.0,,1.0,1.0,2.0,1.0,,,
4491,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
8659,11.0,2015.0,,1.0,,1.0,1.0,,,,
8845,9.0,2014.0,1.0,1.0,,,1.0,,,,
1720,12.0,2015.0,,,,1.0,1.0,,,,
4629,11.0,2015.0,,,,,1.0,,,,
10813,12.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
1809,8.0,2015.0,,,,,1.0,,,,
2352,12.0,2016.0,1.0,,1.0,1.0,2.0,,,,
2025,12.0,2014.0,1.0,,,1.0,1.0,1.0,,,
679,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
529,12.0,2015.0,1.0,1.0,,2.0,1.0,1.0,,,
1275,12.0,2015.0,,,,1.0,1.0,1.0,,1.0,
6462,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
139,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0
5040,10.0,2016.0,,,,,1.0,1.0,,,
7806,7.0,2014.0,1.0,,,1.0,,,,,
8029,11.0,2016.0,1.0,1.0,,,1.0,,,1.0,
11152,12.0,2014.0,1.0,,,1.0,1.0,1.0,,,
3543,7.0,2014.0,,,,1.0,,,,,
10400,5.0,2015.0,1.0,,,,1.0,,,,
5234,12.0,2016.0,1.0,,1.0,1.0,1.0,,,,
11537,10.0,2015.0,1.0,,,1.0,,1.0,,,
2829,11.0,2016.0,,,,1.0,,,,,
320,12.0,2016.0,1.0,1.0,,1.0,2.0,1.0,,,
802,9.0,2015.0,,,,,1.0,,,,
10928,12.0,2016.0,,1.0,,,1.0,1.0,,,
791,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
6160,10.0,2016.0,1.0,,,,1.0,,,,
11738,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
4007,12.0,2016.0,,1.0,1.0,1.0,1.0,,,1.0,
8842,9.0,2016.0,,,,1.0,,,,,
2305,10.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
3683,12.0,2014.0,,,,1.0,1.0,,,,
2584,12.0,2014.0,,,,1.0,1.0,,,,
5224,12.0,2015.0,1.0,1.0,,1.0,1.0,2.0,,1.0,
2115,4.0,2015.0,,,,,,1.0,,,
9994,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,1.0
9165,12.0,2016.0,,,,1.0,1.0,,,,
2174,11.0,2014.0,,,,,1.0,,,,
4165,12.0,2015.0,,,,,1.0,1.0,,,
7810,12.0,2015.0,1.0,,,1.0,1.0,,,,
9322,12.0,2015.0,,,,1.0,,1.0,,,
9164,3.0,2015.0,,1.0,,,,,,,
7709,10.0,2016.0,,,,1.0,1.0,1.0,,,
7267,12.0,2015.0,,,,1.0,1.0,,,,
1904,4.0,2014.0,,,,1.0,,,,,
8380,10.0,2014.0,1.0,,,1.0,,,,,
8947,10.0,2015.0,1.0,1.0,,1.0,1.0,,,,
662,12.0,2016.0,,1.0,,2.0,2.0,2.0,,,
4969,11.0,2015.0,,,,,1.0,,,,
328,7.0,2014.0,,,,3.0,1.0,,,,
479,8.0,2016.0,,1.0,,,1.0,,,,
9878,11.0,2014.0,1.0,1.0,,1.0,1.0,,,,
5805,8.0,2014.0,,,,,1.0,,,,
3859,10.0,2015.0,,,,1.0,,,,,
1119,12.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,,
10833,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
3831,10.0,2015.0,1.0,,,1.0,1.0,,,,
6548,12.0,2015.0,,,,,1.0,,,,
11017,4.0,2016.0,,,,1.0,,,,,
1443,7.0,2016.0,,,,2.0,1.0,,,,
9175,11.0,2014.0,,1.0,,,,,,,
2274,11.0,2014.0,,,1.0,,1.0,,,,
3112,7.0,2015.0,,,,,1.0,,,,
12879,12.0,2015.0,,,1.0,1.0,1.0,1.0,,,
249,12.0,2016.0,1.0,1.0,1.0,2.0,1.0,1.0,,,
11043,12.0,2015.0,1.0,2.0,1.0,1.0,1.0,1.0,,,
3200,11.0,2014.0,1.0,1.0,,1.0,2.0,,,,
1406,3.0,2015.0,,,,,1.0,,,,
6239,11.0,2016.0,,,,,1.0,,,,
4942,6.0,2016.0,1.0,1.0,,1.0,,,,,
1465,7.0,2015.0,,,,,1.0,,,,
6835,7.0,2014.0,,1.0,,,,,,,
4074,12.0,2014.0,,1.0,,,1.0,,,,
10495,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
6686,11.0,2015.0,,,,1.0,1.0,,,,
6793,11.0,2015.0,,,,,,1.0,,,
8927,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7325,10.0,2014.0,,1.0,,1.0,,,,,
1587,11.0,2014.0,,,,,2.0,,,,
11286,10.0,2016.0,1.0,,,2.0,1.0,1.0,,,
3259,12.0,2016.0,,1.0,,2.0,2.0,1.0,,1.0,
6956,11.0,2016.0,1.0,,1.0,,,1.0,,,
13087,11.0,2016.0,1.0,2.0,,1.0,,1.0,,,
12730,8.0,2015.0,,,1.0,,1.0,,,,
11235,12.0,2016.0,2.0,1.0,1.0,2.0,1.0,1.0,,,
1676,6.0,2016.0,1.0,,,,,,,,
5318,9.0,2014.0,,,,,1.0,,,,
12458,12.0,2015.0,,1.0,1.0,3.0,1.0,,1.0,,
8483,7.0,2014.0,,1.0,,,,,,,
1330,10.0,2014.0,,,,,1.0,,,,
2552,9.0,2014.0,,,,1.0,1.0,,,,
9036,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
5008,11.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,1.0,
2133,11.0,2014.0,,,,,2.0,1.0,,,
733,12.0,2016.0,1.0,1.0,1.0,1.0,2.0,,,,
6932,10.0,2014.0,,,,1.0,1.0,1.0,,,
8893,7.0,2014.0,1.0,,,,,,,,
6267,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6173,11.0,2014.0,,1.0,1.0,1.0,1.0,,,,
8476,8.0,2015.0,,,,,1.0,,,,
9215,12.0,2016.0,1.0,2.0,1.0,1.0,1.0,,,,
6265,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
4044,12.0,2014.0,1.0,1.0,,1.0,1.0,2.0,,,
9283,12.0,2016.0,1.0,1.0,1.0,1.0,3.0,1.0,,,
760,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
12750,9.0,2016.0,1.0,1.0,1.0,,1.0,,,,
12443,7.0,2014.0,,,,,1.0,,,,
5612,12.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,1.0,
4882,11.0,2016.0,1.0,,,1.0,1.0,,,,
7962,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
8125,12.0,2015.0,1.0,,,1.0,1.0,1.0,,,
4677,10.0,2016.0,1.0,,,1.0,1.0,,,,
10935,11.0,2015.0,,2.0,,,1.0,,,,
7936,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
10960,11.0,2014.0,1.0,1.0,,1.0,,,,,
91,6.0,2015.0,,,,1.0,,,,,
4378,9.0,2016.0,1.0,,,,1.0,,,,
2991,12.0,2015.0,1.0,1.0,,,1.0,1.0,,,
3918,7.0,2014.0,,,,2.0,1.0,,,,
2087,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
1059,12.0,2015.0,1.0,,,1.0,1.0,,,,
5131,10.0,2014.0,,,,,1.0,,,,
1863,8.0,2016.0,,,,,1.0,1.0,,,
4954,11.0,2014.0,,1.0,,,,,,,
8855,10.0,2015.0,1.0,1.0,,1.0,1.0,,,,
5725,12.0,2014.0,1.0,1.0,1.0,2.0,1.0,1.0,,,
2624,12.0,2015.0,,1.0,,2.0,2.0,,,,
6892,11.0,2015.0,,,,1.0,,,,,
8995,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
1263,11.0,2015.0,,1.0,,1.0,1.0,,,,
11048,12.0,2014.0,1.0,,,1.0,1.0,1.0,,,
6712,11.0,2015.0,,1.0,,1.0,1.0,1.0,,,
3647,12.0,2016.0,1.0,1.0,,1.0,1.0,,,1.0,
6481,9.0,2014.0,,1.0,,,,,,,
8243,11.0,2014.0,1.0,,,1.0,1.0,1.0,,1.0,
1122,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
8548,12.0,2015.0,,1.0,,1.0,1.0,,,1.0,
4972,11.0,2016.0,1.0,1.0,,1.0,1.0,,,,
6029,10.0,2014.0,,,,,1.0,,,,
4680,7.0,2014.0,,,,1.0,1.0,,,,
6196,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
11779,12.0,2014.0,1.0,1.0,1.0,,1.0,1.0,,,
8908,10.0,2014.0,,1.0,,1.0,1.0,,,,
4037,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
831,8.0,2015.0,,1.0,,,1.0,2.0,,,
3186,8.0,2014.0,,,,1.0,1.0,,,,
2071,12.0,2016.0,,1.0,1.0,1.0,1.0,,1.0,3.0,
497,12.0,2016.0,2.0,1.0,1.0,2.0,1.0,1.0,,,
6996,8.0,2016.0,,,,1.0,1.0,,,,4.0
11966,11.0,2015.0,,1.0,1.0,1.0,1.0,,,1.0,
5727,11.0,2014.0,1.0,,,1.0,1.0,1.0,,,
6098,5.0,2015.0,,1.0,1.0,,,1.0,,,
6129,7.0,2014.0,,1.0,,,,,,,
3348,6.0,2014.0,,,,,,1.0,,,
10467,9.0,2014.0,,,,1.0,1.0,,,,
3926,4.0,2014.0,,,,1.0,1.0,,,,
1489,10.0,2016.0,,,,1.0,1.0,,,,
11975,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10835,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10366,11.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
3512,12.0,2015.0,,,,,1.0,,,,
3558,10.0,2015.0,,1.0,,1.0,1.0,,,,
8800,12.0,2016.0,1.0,,,1.0,1.0,,,,
9313,12.0,2014.0,,1.0,,,,,,,
8934,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
6940,12.0,2015.0,,,1.0,1.0,1.0,1.0,,,
7017,12.0,2014.0,1.0,1.0,,,1.0,1.0,,,
7242,12.0,2014.0,,1.0,,,1.0,1.0,,,
661,12.0,2016.0,1.0,,,1.0,1.0,1.0,,,
3901,12.0,2016.0,,1.0,,1.0,1.0,,,,
6182,10.0,2014.0,1.0,1.0,1.0,1.0,3.0,,,,
11503,11.0,2014.0,1.0,1.0,,,1.0,,,,
6633,12.0,2014.0,1.0,1.0,,,1.0,1.0,,,
3830,12.0,2014.0,1.0,,,1.0,1.0,,,,
6021,12.0,2016.0,,,,1.0,1.0,,,,
6673,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
858,2.0,2015.0,,1.0,,1.0,,,,,
8059,6.0,2016.0,1.0,,,1.0,,1.0,,,
929,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
11785,12.0,2014.0,1.0,1.0,1.0,,1.0,1.0,,1.0,
4269,10.0,2016.0,,1.0,,1.0,1.0,,,,
125,10.0,2014.0,,,,2.0,,2.0,,,
12457,10.0,2015.0,,,1.0,1.0,,1.0,,,1.0
729,11.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
8401,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
5925,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
11309,8.0,2016.0,,1.0,1.0,,,,,,
12738,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
12693,12.0,2014.0,1.0,1.0,,,1.0,,,,
4260,9.0,2016.0,,1.0,,1.0,1.0,,,,
12366,12.0,2016.0,1.0,1.0,,,,,,,1.0
2143,12.0,2016.0,,1.0,1.0,1.0,3.0,1.0,,,1.0
5990,10.0,2014.0,,1.0,,,,1.0,,,
1125,12.0,2014.0,,,,,1.0,,,,
7605,12.0,2016.0,1.0,1.0,,1.0,2.0,,,1.0,
8249,4.0,2015.0,1.0,,,,,,,,
5058,8.0,2014.0,1.0,,,,,,,,
6306,9.0,2014.0,1.0,1.0,,1.0,3.0,,,,
4501,11.0,2015.0,1.0,,,,,,,,
12817,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
8115,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
11573,10.0,2014.0,,,1.0,,,,,,
2803,5.0,2015.0,,,,,1.0,,,,
10302,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10116,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11459,1.0,2014.0,,,,1.0,,,,,
9116,8.0,2015.0,,1.0,,,,,,,1.0
10759,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
7572,12.0,2014.0,,,,1.0,,,,,
7873,11.0,2016.0,1.0,,,1.0,1.0,1.0,,,
1536,9.0,2016.0,,,,1.0,1.0,,,,
7403,11.0,2014.0,,,,1.0,1.0,,,,
5736,12.0,2016.0,1.0,1.0,1.0,,1.0,1.0,,,
11967,10.0,2014.0,,1.0,1.0,1.0,1.0,,,1.0,
8991,12.0,2016.0,,1.0,1.0,,1.0,,,,
12719,12.0,2014.0,,,,1.0,1.0,,,,
7953,10.0,2014.0,,,,,1.0,,,,
9046,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
7216,11.0,2015.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
4717,9.0,2014.0,,,,,1.0,,,,
7890,5.0,2016.0,,,,1.0,,,,,
11588,12.0,2014.0,1.0,1.0,1.0,,1.0,1.0,,,
6921,4.0,2016.0,,,,,,1.0,,,
10686,11.0,2016.0,,1.0,1.0,1.0,1.0,,,,
5639,9.0,2015.0,,,,1.0,1.0,,,,
14,12.0,2014.0,,1.0,1.0,1.0,,1.0,,,
5114,12.0,2016.0,,,1.0,1.0,2.0,,,,
7891,7.0,2015.0,,,,1.0,1.0,,,,
5638,10.0,2016.0,,,,1.0,1.0,,,,
448,12.0,2014.0,,1.0,,1.0,,,,,
9447,10.0,2015.0,,,1.0,1.0,1.0,,,,
13269,12.0,2016.0,1.0,,1.0,1.0,1.0,,,,
7105,8.0,2015.0,,,,,1.0,1.0,,,
9625,8.0,2015.0,1.0,,,,,,,,
4724,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
9561,10.0,2016.0,,,,,1.0,1.0,,,
4127,11.0,2015.0,,,,1.0,1.0,,,,
11628,9.0,2015.0,,,,,,,,1.0,
3319,2.0,2015.0,1.0,,,,,,,,
2404,7.0,2015.0,,,,,1.0,,,,
7051,6.0,2016.0,,,,1.0,2.0,,,,
6536,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
9799,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2786,9.0,2014.0,,1.0,1.0,1.0,1.0,,,,
4703,12.0,2014.0,,,,,1.0,,,,
13074,12.0,2016.0,1.0,,,,1.0,,,,
1506,2.0,2015.0,,,,,1.0,,,,
8861,4.0,2015.0,1.0,,,,,,,,
9696,9.0,2016.0,,,,,1.0,,,,
5370,9.0,2015.0,,,,1.0,1.0,1.0,,,
4513,1.0,2016.0,,,,,1.0,1.0,,,
4395,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
1650,10.0,2014.0,1.0,,,,1.0,1.0,,,
8298,12.0,2016.0,1.0,1.0,1.0,9.0,2.0,1.0,,,
7942,12.0,2015.0,,,,1.0,1.0,,,,1.0
12394,5.0,2015.0,,,,,1.0,,,,
12799,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
844,10.0,2015.0,,1.0,2.0,,,,,,
7472,6.0,2014.0,,,,1.0,2.0,,,,
11208,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
1993,6.0,2015.0,,,,,1.0,,,,
2735,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
145,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
4927,9.0,2014.0,,1.0,,1.0,1.0,,,,
4059,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
3156,12.0,2014.0,,,1.0,1.0,1.0,1.0,,,
9918,5.0,2015.0,,,,1.0,1.0,,,,
7159,8.0,2015.0,,,,,1.0,,,,
3269,12.0,2015.0,1.0,1.0,,,1.0,,,,
