index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total
10021,2.0,2.0,7.0,0.0,0.0,49.0,1.0,603.3206537460227
10022,4.0,3.0,15.0,0.0,0.0,73.0,160.36049058256683,591.0
10023,0.0,2.0,28.0,0.0,0.0,83.0,160.36049058256683,2.0
10024,0.0,2.0,2.0,0.0,0.0,54.0,188.3599257884972,4.0
10025,0.0,10.763688760806916,4.0,0.0,0.0,113.0,188.3599257884972,317.0
10026,0.0,8.0,37.0,0.0,0.0,232.0,8.0,34.0
10027,1.0,3.4545454545454546,6.0,0.0,0.0,88.0,4.1951219512195115,77.0
10028,0.0,3.4545454545454546,6.0,0.0,0.0,57.0,1.0,3.0
10029,0.0,1.0,38.0,0.0,0.0,49.0,4.1951219512195115,49.0
10030,4.0,2.0,27.0,0.0,0.0,60.0,4.1951219512195115,4.0
10031,4.0,3.0,8.0,0.0,0.0,62.0,4.1951219512195115,133.65384615384616
10032,2.0,1.0,11.0,0.0,0.0,100.0,1.0,11.0
10033,3.0,2.0,2.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227
10034,2.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227
10035,1.0,3.0,23.0,0.0,0.0,56.0,33.670360110803315,153.0
10036,2.0,3.9464831804281344,17.0,0.0,0.0,86.0,33.670360110803315,20.0
10037,8.0,31.0,86.0,0.0,0.0,83.0,35.0,28.0
10038,8.0,13.851239669421489,16.0,1.0,1.0,46.0,548.8022121014964,583.0
10039,6.0,3.0,30.0,0.0,0.0,83.0,5.0,500.7763157894737
10040,5.0,2.0,25.0,0.0,0.0,132.0,548.8022121014964,76.0
10041,3.0,3.0,36.0,0.0,0.0,103.0,1.0,1.0
10042,12.0,4.0,26.0,0.0,1.0,135.0,548.8022121014964,171.0
10043,10.0,4.0,34.0,1.0,2.0,155.0,548.8022121014964,194.0
10044,2.0,3.0,48.0,0.0,0.0,147.0,1.0,133.0
10045,1.0,6.0,50.0,0.0,2.0,120.0,548.8022121014964,161.0
10046,5.0,25.0,55.0,0.0,3.0,135.0,7.0,1093.0
10047,0.0,13.851239669421489,6.0,0.0,0.0,49.0,548.8022121014964,118.0
10048,1.0,13.851239669421489,14.0,0.0,0.0,63.0,548.8022121014964,40.0
10049,1.0,13.851239669421489,8.0,0.0,0.0,55.0,548.8022121014964,2.0
10050,1.0,13.851239669421489,9.0,1.0,0.0,49.0,548.8022121014964,39.0
10051,5.0,1.0,3.0,0.0,0.0,13.0,1.0,5.0
10052,4.0,13.851239669421489,9.0,0.0,0.0,17.0,548.8022121014964,3.0
10053,6.0,1.0,3.0,0.0,0.0,9.0,1.0,500.7763157894737
10054,0.0,7.719370860927152,8.0,0.0,0.0,92.0,160.36049058256683,4.0
10055,2.0,1.0,13.0,0.0,0.0,16.0,1.0,603.3206537460227
10056,2.0,7.719370860927152,14.0,0.0,0.0,16.0,160.36049058256683,2.0
10057,0.0,7.719370860927152,3.0,0.0,0.0,11.0,160.36049058256683,603.3206537460227
10058,0.0,7.719370860927152,9.0,0.0,0.0,8.0,160.36049058256683,603.3206537460227
10059,3.0,7.719370860927152,0.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227
10060,3.0,8.0,17.0,0.0,0.0,150.0,1.0,478.0
10061,1.0,4.0,9.0,0.0,0.0,88.0,2.0,3.0
10062,1.0,1.0,13.0,0.0,0.0,71.0,33.670360110803315,14.0
10063,2.0,1.0,4.0,0.0,0.0,24.0,33.670360110803315,2.0
10064,2.0,3.9464831804281344,13.0,0.0,0.0,7.0,33.670360110803315,11.0
10065,3.0,3.9464831804281344,7.0,0.0,0.0,25.0,33.670360110803315,1.0
10066,0.0,7.719370860927152,12.0,0.0,0.0,9.0,160.36049058256683,12.0
10067,3.0,7.719370860927152,11.0,0.0,0.0,5.0,160.36049058256683,3.0
10068,1.0,1.0,14.0,0.0,0.0,44.0,160.36049058256683,43.0
10069,2.0,1.0,34.0,0.0,0.0,60.0,188.3599257884972,157.0
10070,0.0,7.719370860927152,25.0,0.0,0.0,73.0,160.36049058256683,3.0
10071,0.0,1.0,0.0,0.0,0.0,24.0,160.36049058256683,603.3206537460227
10072,4.0,13.851239669421489,18.0,0.0,0.0,57.0,548.8022121014964,8.0
10073,8.0,8.0,25.0,0.0,0.0,257.0,33.670360110803315,272.0
10074,2.0,7.719370860927152,5.0,0.0,0.0,18.0,160.36049058256683,13.0
10075,3.0,7.719370860927152,5.0,0.0,0.0,26.0,160.36049058256683,840.0
10076,3.0,7.719370860927152,7.0,0.0,0.0,146.0,160.36049058256683,12.0
10077,7.0,4.0,38.0,0.0,0.0,231.0,2.0,229.0
10078,5.0,4.0,6.0,0.0,1.0,21.0,11.051282051282053,27.24242424242424
10079,4.0,8.654545454545454,1.0,0.0,0.0,21.0,11.051282051282053,27.24242424242424
10080,2.0,8.654545454545454,4.0,0.0,0.0,28.0,1.0,27.24242424242424
10081,2.0,8.654545454545454,7.0,0.0,0.0,31.0,11.051282051282053,27.24242424242424
10082,0.0,8.654545454545454,10.0,1.0,0.0,36.0,11.051282051282053,27.24242424242424
10083,1.0,8.654545454545454,12.0,1.0,0.0,33.0,11.051282051282053,43.0
10084,2.0,5.0,11.0,0.0,1.0,30.0,1.0,3.0
10085,12.0,15.0,14.0,0.0,2.0,240.0,3.0,255.05136612021855
10086,33.0,31.0,72.0,0.0,1.0,25.0,24.0,45.0
10087,12.0,83.0,80.0,0.0,4.0,128.0,59.0,218.0
10088,2.0,25.0,34.0,0.0,0.0,153.0,1.0,70.0
10089,2.0,2.0,18.0,0.0,0.0,132.0,188.3599257884972,179.0
10090,1.0,5.0,33.0,0.0,0.0,80.0,22.0,3.0
10091,1.0,10.763688760806916,18.0,0.0,0.0,130.0,188.3599257884972,8.0
10092,3.0,4.0,12.0,0.0,0.0,123.0,2.0,23.0
10093,2.0,1.0,13.0,0.0,0.0,66.0,188.3599257884972,3.0
10094,2.0,4.0,32.0,0.0,0.0,83.0,1.0,33.0
10095,0.0,10.763688760806916,7.0,0.0,0.0,73.0,4.0,2.0
10096,1.0,1.0,8.0,0.0,0.0,60.0,1.0,255.63957055214726
10097,3.0,3.0,12.0,1.0,0.0,150.0,3.0,45.0
10098,5.0,1.0,20.0,0.0,0.0,124.0,13.0,96.0
10099,0.0,1.0,7.0,0.0,0.0,104.0,33.670360110803315,5.0
10100,3.0,1.0,27.0,1.0,0.0,209.0,1.0,1835.0
10101,4.0,13.851239669421489,4.0,0.0,0.0,9.0,2.0,3.0
10102,5.0,13.851239669421489,4.0,0.0,0.0,5.0,14571.0,1.0
10103,6.0,4.0,25.0,1.0,0.0,4.0,3.0,3.0
10104,17.0,16.0,52.0,1.0,0.0,26.0,2.0,17.0
10105,5.0,9.0,19.0,0.0,0.0,37.0,11.0,60.0
10106,1.0,4.0,20.0,1.0,0.0,28.0,548.8022121014964,1.0
10107,1.0,2.0,9.0,1.0,0.0,16.0,548.8022121014964,2.0
10108,2.0,3.0,13.0,0.0,0.0,114.0,11.0,437.0
10109,9.0,11.0,24.0,0.0,0.0,260.0,30.0,639.0
10110,5.0,8.0,9.0,0.0,0.0,107.0,1.0,67.0
10111,10.0,9.0,27.0,0.0,1.0,288.0,27.0,100.0
10112,2.0,1.0,3.0,0.0,1.0,103.0,548.8022121014964,500.7763157894737
10113,1.0,5.0,13.0,0.0,0.0,98.0,8.0,25.0
10114,1.0,8.0,18.0,0.0,0.0,152.0,894.0,4.0
10115,1.0,5.0,7.0,0.0,0.0,126.0,548.8022121014964,39.0
10116,3.0,11.0,17.0,0.0,0.0,237.0,24.0,105.0
10117,0.0,7.0,0.0,0.0,0.0,206.0,548.8022121014964,500.7763157894737
10118,2.0,1.0,29.0,0.0,0.0,107.0,188.3599257884972,60.0
10119,6.0,4.0,14.0,0.0,0.0,148.0,1.0,24.0
10120,5.0,5.0,9.0,0.0,0.0,87.0,18.0,255.63957055214726
10121,2.0,3.0,9.0,0.0,0.0,106.0,1.0,9.0
10122,0.0,4.0,14.0,0.0,0.0,54.0,3.0,2.0
10123,2.0,10.763688760806916,5.0,0.0,0.0,50.0,5.0,255.63957055214726
10124,5.0,10.763688760806916,7.0,0.0,0.0,76.0,188.3599257884972,60.0
10125,4.0,9.0,10.0,0.0,0.0,63.0,11855.0,255.63957055214726
10126,7.0,9.0,14.0,0.0,0.0,43.0,12.0,148.0
10127,13.0,10.763688760806916,3.0,0.0,0.0,50.0,1.0,255.63957055214726
10128,17.0,14.0,15.0,1.0,0.0,82.0,3.0,28.0
10129,12.0,13.0,16.0,0.0,0.0,164.0,10.0,119.0
10130,11.0,5.0,10.0,0.0,0.0,172.0,188.3599257884972,70.0
10131,16.0,45.0,32.0,0.0,0.0,175.0,57.0,10.0
10132,6.0,17.0,17.0,0.0,0.0,133.0,188.3599257884972,56.0
10133,7.0,7.0,9.0,0.0,0.0,117.0,24.0,82.0
10134,3.0,4.728971962616822,0.0,0.0,0.0,10.0,273.5555555555556,309.99152542372883
10135,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10136,2.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10137,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10138,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10139,2.0,4.728971962616822,0.0,0.0,0.0,78.0,273.5555555555556,309.99152542372883
10140,0.0,4.728971962616822,0.0,0.0,0.0,96.0,273.5555555555556,309.99152542372883
10141,3.0,4.728971962616822,0.0,0.0,0.0,42.0,273.5555555555556,309.99152542372883
10142,2.0,4.728971962616822,0.0,0.0,0.0,28.0,273.5555555555556,309.99152542372883
10143,2.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10144,0.0,3.4545454545454546,1.0,0.0,0.0,39.0,4.1951219512195115,30.0
10145,0.0,3.4545454545454546,3.0,0.0,0.0,53.0,4.1951219512195115,6.0
10146,0.0,2.0,13.0,0.0,0.0,53.0,4.1951219512195115,12.0
10147,0.0,4.0,15.0,0.0,0.0,42.0,4.1951219512195115,133.65384615384616
10148,5.0,7.719370860927152,0.0,0.0,0.0,12.0,160.36049058256683,603.3206537460227
10149,12.0,37.0,60.0,7.0,3.0,95.0,12.0,1547.0
10150,23.0,8.0,48.0,13.0,4.0,125.0,17.0,413.0
10151,7.0,2.0,36.0,2.0,2.0,104.0,160.36049058256683,791.0
10152,7.0,5.0,14.0,7.0,1.0,52.0,3.0,291.0
10153,14.0,7.719370860927152,21.0,9.0,1.0,61.0,1.0,356.0
10154,4.0,7.719370860927152,7.0,3.0,1.0,62.0,160.36049058256683,8.0
10155,11.0,13.0,173.0,151.0,1.0,150.0,7.0,199.0
10156,10.0,14.0,27.0,15.0,2.0,144.0,160.36049058256683,352.0
10157,4.0,2.0,29.0,6.0,1.0,98.0,160.36049058256683,255.0
10158,4.0,4.0,43.0,0.0,1.0,119.0,5.0,34.0
10159,5.0,7.0,50.0,1.0,5.0,223.0,337.0,85.0
10160,5.0,7.0,28.0,9.0,1.0,398.0,15.0,157.0
10161,3.0,3.0,29.0,22.0,1.0,332.0,160.36049058256683,603.3206537460227
10162,42.0,1.0,5.0,3.0,1.0,4.0,10.0,9.0
10163,47.0,8.0,7.0,0.0,1.0,3.0,31.0,98.0
10164,44.0,14.0,35.0,10.0,2.0,26.0,158.0,3257.0
10165,36.0,3.0,37.0,18.0,4.0,90.0,6.0,1314.0
10166,3.0,9.0,15.0,0.0,0.0,261.0,20.0,92.0
10167,3.0,12.0,15.0,0.0,1.0,209.0,21.0,29.0
10168,5.0,9.0,13.0,0.0,0.0,156.0,19.0,60.0
10169,13.0,19.0,43.0,0.0,0.0,147.0,51.0,31.0
10170,8.0,20.0,34.0,0.0,0.0,160.0,40.0,58.0
10171,15.0,4.0,22.0,0.0,0.0,252.0,548.8022121014964,3.0
10172,11.0,43.0,67.0,0.0,0.0,228.0,8546.0,500.7763157894737
10173,10.0,75.0,83.0,0.0,1.0,238.0,548.8022121014964,500.7763157894737
10174,6.0,10.0,22.0,0.0,0.0,151.0,17.0,2.0
10175,4.0,13.0,5.0,0.0,0.0,135.0,6.0,62.0
10176,4.0,24.0,16.0,0.0,0.0,84.0,32.0,7.0
10177,3.0,13.851239669421489,3.0,0.0,0.0,88.0,548.8022121014964,500.7763157894737
10178,3.0,3.0,6.0,0.0,0.0,82.0,548.8022121014964,158.0
10179,2.0,4.0,10.0,0.0,0.0,124.0,2.0,500.7763157894737
10180,1.0,8.0,8.0,0.0,0.0,152.0,548.8022121014964,2.0
10181,2.0,14.0,14.0,0.0,0.0,131.0,2.0,19.0
10182,8.0,10.0,21.0,0.0,0.0,124.0,10.0,25.0
10183,10.0,13.0,19.0,0.0,2.0,78.0,16.0,1.0
10184,3.0,12.0,6.0,0.0,0.0,71.0,188.3599257884972,6.0
10185,1.0,5.0,4.0,0.0,0.0,68.0,7.0,255.63957055214726
10186,3.0,29.0,24.0,0.0,0.0,106.0,7.0,42.0
10187,12.0,63.0,42.0,0.0,1.0,237.0,42.0,98.0
10188,2.0,15.0,8.0,0.0,1.0,4.0,7.0,255.63957055214726
10189,4.0,18.0,17.0,0.0,0.0,103.0,2.0,469.0
10190,3.0,12.0,9.0,0.0,0.0,136.0,33.670360110803315,177.0
10191,0.0,2.0,7.0,0.0,0.0,85.0,2.0,18.0
10192,5.0,1.0,22.0,0.0,0.0,69.0,5.0,422.0
10193,4.0,3.0,21.0,0.0,0.0,92.0,160.36049058256683,311.0
10194,2.0,3.0,29.0,0.0,0.0,164.0,1.0,222.0
10195,3.0,4.0,21.0,0.0,0.0,309.0,3.0,12.0
10196,40.0,1.0,2.0,1.0,3.0,4.0,2.0,19.0
10197,23.0,1.0,7.0,4.0,1.0,13.0,548.8022121014964,433.0
10198,18.0,13.851239669421489,13.0,4.0,1.0,14.0,548.8022121014964,47.0
10199,9.0,13.851239669421489,18.0,1.0,1.0,16.0,548.8022121014964,3468.0
10200,4.0,6.0,41.0,0.0,0.0,256.0,4.0,141.0
10201,3.0,7.719370860927152,9.0,0.0,0.0,58.0,160.36049058256683,254.0
10202,4.0,10.0,35.0,0.0,0.0,110.0,3.0,96.0
10203,0.0,8.0,16.0,0.0,0.0,90.0,3.0,6.0
10204,1.0,3.0,11.0,0.0,0.0,52.0,3.0,6.0
10205,4.0,2.0,0.0,0.0,0.0,36.0,160.36049058256683,1.0
10206,1.0,10.0,11.0,0.0,0.0,102.0,160.36049058256683,42.0
10207,0.0,2.0,13.0,0.0,0.0,105.0,1.0,19.0
10208,0.0,3.0,4.0,0.0,0.0,75.0,3.0,21.0
10209,0.0,3.0,13.0,0.0,0.0,79.0,160.36049058256683,124.0
10210,0.0,7.719370860927152,19.0,0.0,0.0,55.0,1.0,8.0
10211,0.0,1.0,26.0,0.0,0.0,57.0,1.0,158.0
10212,11.0,5.0,34.0,0.0,0.0,198.0,15.0,53.0
10213,6.0,1.0,7.0,0.0,0.0,65.0,160.36049058256683,603.3206537460227
10214,3.0,5.0,8.0,0.0,0.0,73.0,3.0,18.0
10215,17.0,3.0,82.0,62.0,1.0,118.0,2.0,592.0
10216,2.0,8.0,38.0,14.0,2.0,114.0,1.0,475.0
10217,6.0,7.0,37.0,4.0,2.0,122.0,3.0,680.0
10218,14.0,4.0,67.0,19.0,0.0,209.0,8.0,591.0
10219,9.0,1.0,26.0,13.0,1.0,160.0,7.0,500.7763157894737
10220,6.0,5.0,20.0,2.0,1.0,155.0,4.0,607.0
10221,10.0,6.0,98.0,42.0,0.0,182.0,4.0,307.0
10222,2.0,7.0,101.0,55.0,1.0,158.0,3.0,219.0
10223,3.0,8.0,77.0,19.0,2.0,152.0,10.0,328.0
10224,2.0,3.0,47.0,23.0,1.0,166.0,5.0,461.0
10225,5.0,6.0,50.0,20.0,2.0,167.0,4.0,421.0
10226,8.0,5.0,68.0,12.0,2.0,146.0,1273.0,84.0
10227,5.0,2.0,32.0,3.0,0.0,99.0,4.0,500.7763157894737
10228,9.0,4.0,32.0,0.0,2.0,140.0,548.8022121014964,193.0
10229,9.0,7.0,41.0,0.0,1.0,155.0,2.0,190.0
10230,1.0,10.0,37.0,3.0,1.0,177.0,15.0,291.0
10231,1.0,9.0,48.0,4.0,4.0,135.0,7.0,513.0
10232,4.0,11.0,7.0,0.0,0.0,43.0,18.0,500.7763157894737
10233,1.0,6.0,20.0,0.0,0.0,37.0,548.8022121014964,500.7763157894737
10234,2.0,13.851239669421489,17.0,0.0,0.0,43.0,548.8022121014964,25.0
10235,4.0,25.0,19.0,0.0,0.0,29.0,40.0,3.0
10236,9.0,9.0,17.0,0.0,0.0,28.0,12.0,2.0
10237,5.0,12.0,18.0,0.0,0.0,49.0,1565.0,230.0
10238,5.0,22.0,23.0,0.0,0.0,71.0,8.0,500.7763157894737
10239,5.0,21.0,21.0,0.0,0.0,99.0,4.0,1.0
10240,3.0,23.0,22.0,0.0,0.0,252.0,27.0,58.0
10241,2.0,27.0,26.0,0.0,0.0,236.0,33.0,14.0
10242,4.0,20.0,37.0,0.0,1.0,178.0,1.0,278.0
10243,4.0,26.0,41.0,0.0,1.0,158.0,29.0,3.0
10244,7.0,21.0,35.0,0.0,0.0,127.0,12.0,16.0
10245,9.0,12.0,13.0,0.0,0.0,255.0,20.0,12.0
10246,12.0,1.0,61.0,0.0,0.0,316.0,548.8022121014964,10.0
10247,15.0,1.0,78.0,0.0,0.0,316.0,548.8022121014964,500.7763157894737
10248,23.0,2.0,92.0,30.0,6.0,115.0,9.0,4343.0
10249,5.0,1.0,60.0,23.0,2.0,133.0,8.0,2982.0
10250,7.0,3.0,114.0,80.0,4.0,230.0,3.0,2033.0
10251,22.0,8.0,135.0,86.0,4.0,220.0,9.0,1527.0
10252,2.0,2.0,27.0,0.0,1.0,256.0,4.0,224.0
10253,6.0,3.0,15.0,0.0,0.0,299.0,1.0,4.0
10254,9.0,13.851239669421489,21.0,4.0,1.0,39.0,1.0,1250.0
10255,22.0,2.0,59.0,24.0,0.0,97.0,6.0,62.0
10256,22.0,13.851239669421489,43.0,15.0,12.0,163.0,5.0,1495.0
10257,19.0,2.0,34.0,19.0,3.0,124.0,5.0,1315.0
10258,17.0,3.0,63.0,45.0,4.0,120.0,548.8022121014964,478.0
10259,24.0,1.0,112.0,70.0,5.0,198.0,5.0,526.0
10260,12.0,13.851239669421489,16.0,1.0,1.0,162.0,548.8022121014964,4.0
10261,6.0,13.851239669421489,14.0,2.0,0.0,146.0,5.0,256.0
10262,7.0,20.0,38.0,0.0,0.0,38.0,6285.0,31.0
10263,2.0,7.0,9.0,0.0,0.0,10.0,22.0,1.0
10264,1.0,10.763688760806916,8.0,0.0,0.0,23.0,1.0,6.0
10265,1.0,4.0,8.0,0.0,0.0,39.0,5.0,35.0
10266,3.0,6.0,7.0,0.0,0.0,45.0,188.3599257884972,255.63957055214726
10267,5.0,8.0,8.0,0.0,0.0,46.0,3.0,255.63957055214726
10268,5.0,14.0,23.0,0.0,0.0,234.0,16.0,658.0
10269,2.0,3.9464831804281344,2.0,0.0,0.0,14.0,33.670360110803315,255.05136612021855
10270,7.0,3.9464831804281344,2.0,0.0,0.0,15.0,33.670360110803315,2.0
10271,4.0,3.9464831804281344,1.0,0.0,0.0,9.0,33.670360110803315,255.05136612021855
10272,4.0,7.719370860927152,5.0,0.0,0.0,75.0,160.36049058256683,113.0
10273,0.0,2.0,19.0,0.0,0.0,161.0,2.0,144.0
10274,0.0,2.0,36.0,0.0,0.0,130.0,3.0,105.0
10275,1.0,4.0,6.0,0.0,0.0,143.0,1.0,603.3206537460227
10276,4.0,23.0,47.0,1.0,7.0,103.0,36.0,25.0
10277,9.0,28.0,38.0,0.0,2.0,51.0,20.0,3.0
10278,6.0,3.0,2.0,2.0,0.0,6.0,5.0,3.0
10279,10.0,1.0,9.0,4.0,1.0,2.0,548.8022121014964,500.7763157894737
10280,4.0,6.0,11.0,0.0,0.0,95.0,2.0,179.0
10281,6.0,2.0,3.0,0.0,0.0,13.0,160.36049058256683,39.0
10282,4.0,4.0,14.0,2.0,0.0,82.0,6.0,56.0
10283,2.0,3.0,16.0,0.0,0.0,92.0,13.0,212.0
10284,1.0,3.0,11.0,0.0,0.0,102.0,160.36049058256683,14.0
10285,4.0,3.0,9.0,0.0,0.0,99.0,7.0,13.0
10286,6.0,13.851239669421489,6.0,0.0,1.0,19.0,548.8022121014964,500.7763157894737
10287,5.0,13.851239669421489,0.0,0.0,0.0,6.0,548.8022121014964,500.7763157894737
10288,6.0,1.0,0.0,0.0,0.0,7.0,548.8022121014964,500.7763157894737
10289,6.0,1.0,5.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737
10290,5.0,3.0,27.0,2.0,0.0,327.0,1.0,176.0
10291,5.0,15.0,36.0,0.0,0.0,170.0,17.0,68.0
10292,2.0,5.0,13.0,0.0,0.0,195.0,2.0,92.0
10293,5.0,11.0,18.0,0.0,0.0,113.0,8.0,102.0
10294,2.0,3.0,12.0,0.0,0.0,92.0,548.8022121014964,2.0
10295,3.0,3.0,18.0,0.0,0.0,71.0,1.0,12.0
10296,5.0,13.851239669421489,11.0,0.0,0.0,36.0,548.8022121014964,500.7763157894737
10297,6.0,3.0,15.0,0.0,0.0,76.0,10.0,25.0
10298,8.0,7.0,26.0,1.0,0.0,59.0,6.0,70.0
10299,14.0,19.0,38.0,0.0,0.0,63.0,7.0,13.0
10300,4.0,19.0,9.0,0.0,0.0,35.0,5.0,500.7763157894737
10301,8.0,12.0,8.0,0.0,0.0,33.0,17.0,15.0
10302,13.0,7.0,8.0,0.0,0.0,51.0,61.0,48.0
10303,9.0,1.0,21.0,2.0,0.0,119.0,9.0,124.0
10304,6.0,1.0,16.0,1.0,1.0,93.0,13.0,1.0
10305,4.0,1.0,18.0,1.0,0.0,72.0,548.8022121014964,48.0
10306,11.0,13.851239669421489,51.0,0.0,2.0,93.0,4.0,12.0
10307,6.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,9.0
10308,5.0,1.0,10.0,0.0,0.0,120.0,160.36049058256683,55.0
10309,6.0,3.0,4.0,0.0,0.0,129.0,169.0,78.0
10310,5.0,1.0,8.0,0.0,0.0,83.0,33.0,117.0
10311,1.0,1.0,21.0,0.0,0.0,65.0,10.0,24.0
10312,7.0,3.0,29.0,2.0,0.0,62.0,59.0,122.0
10313,5.0,5.0,19.0,0.0,0.0,137.0,56.0,4.0
10314,5.0,7.719370860927152,3.0,0.0,0.0,4.0,160.36049058256683,5.0
10315,1.0,3.0,7.0,0.0,0.0,145.0,6.0,84.0
10316,2.0,6.0,22.0,0.0,0.0,165.0,8.0,35.0
10317,0.0,5.0,20.0,0.0,0.0,147.0,4.0,59.0
10318,0.0,2.0,43.0,0.0,0.0,80.0,1.0,14.0
10319,0.0,1.0,22.0,0.0,0.0,84.0,4.0,132.0
10320,0.0,2.0,14.0,0.0,0.0,79.0,2.0,58.0
10321,1.0,5.0,26.0,0.0,0.0,61.0,2.0,12.0
10322,3.0,5.0,4.0,0.0,0.0,48.0,160.36049058256683,603.3206537460227
10323,1.0,3.0,8.0,0.0,0.0,70.0,160.36049058256683,272.0
10324,1.0,3.0,22.0,0.0,0.0,32.0,2.0,2.0
10325,7.0,2.0,34.0,0.0,1.0,134.0,160.36049058256683,33.0
10326,2.0,7.719370860927152,10.0,0.0,0.0,12.0,160.36049058256683,1.0
10327,0.0,5.0,32.0,0.0,0.0,132.0,160.36049058256683,431.0
10328,3.0,4.728971962616822,1.0,0.0,0.0,89.0,273.5555555555556,309.99152542372883
10329,3.0,7.719370860927152,9.0,0.0,0.0,69.0,53.0,603.3206537460227
10330,3.0,7.719370860927152,0.0,0.0,0.0,114.0,160.36049058256683,603.3206537460227
10331,0.0,3.9464831804281344,31.0,0.0,0.0,114.0,33.670360110803315,540.0
10332,1.0,1.0,7.0,0.0,0.0,86.0,1.0,5.0
10333,6.0,2.0,18.0,0.0,0.0,325.0,33.670360110803315,3.0
10334,17.0,7.719370860927152,14.0,7.0,0.0,20.0,2.0,138.0
10335,6.0,3.0,5.0,0.0,0.0,59.0,160.36049058256683,603.3206537460227
10336,1.0,1.0,8.0,0.0,0.0,64.0,160.36049058256683,7.0
10337,6.0,8.0,14.0,0.0,0.0,198.0,33.670360110803315,105.0
10338,8.0,2.0,31.0,0.0,0.0,49.0,188.3599257884972,115.0
10339,2.0,7.719370860927152,1.0,0.0,0.0,87.0,160.36049058256683,1.0
10340,1.0,7.719370860927152,1.0,0.0,0.0,71.0,160.36049058256683,603.3206537460227
10341,7.0,9.0,5.0,0.0,0.0,130.0,12.0,352.0
10342,1.0,7.719370860927152,6.0,0.0,0.0,167.0,1.0,4.0
10343,9.0,3.0,15.0,5.0,0.0,131.0,6.0,3325.0
10344,11.0,2.0,88.0,72.0,1.0,160.0,11.0,2708.0
10345,9.0,4.0,98.0,73.0,2.0,145.0,8.0,539.0
10346,7.0,5.0,5.0,0.0,0.0,142.0,9.0,89.0
10347,5.0,9.0,5.0,0.0,0.0,164.0,31.0,26.0
10348,4.0,21.0,9.0,0.0,0.0,110.0,31.0,65.0
10349,6.0,21.0,10.0,0.0,0.0,52.0,72.0,7.0
10350,5.0,8.0,14.0,0.0,0.0,163.0,10.0,52.0
10351,4.0,6.0,21.0,0.0,0.0,204.0,22.0,99.0
10352,1.0,1.0,17.0,0.0,0.0,99.0,1.0,2.0
10353,2.0,1.0,8.0,0.0,0.0,35.0,6.0,255.63957055214726
10354,2.0,4.0,14.0,0.0,1.0,111.0,1.0,21.0
10355,1.0,10.763688760806916,16.0,0.0,1.0,107.0,188.3599257884972,45.0
10356,1.0,1.0,5.0,0.0,0.0,86.0,188.3599257884972,1.0
10357,0.0,10.763688760806916,9.0,0.0,0.0,78.0,188.3599257884972,255.63957055214726
10358,1.0,2.0,13.0,0.0,0.0,73.0,24.0,13.0
10359,2.0,10.763688760806916,2.0,0.0,0.0,24.0,2.0,255.63957055214726
10360,3.0,2.0,7.0,0.0,0.0,37.0,1.0,23.0
10361,1.0,4.728971962616822,1.0,0.0,0.0,10.0,273.5555555555556,309.99152542372883
10362,1.0,4.728971962616822,1.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10363,3.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883
10364,2.0,4.728971962616822,1.0,0.0,0.0,40.0,273.5555555555556,309.99152542372883
10365,4.0,5.0,7.0,0.0,0.0,99.0,1.0,459.0
10366,0.0,3.0,37.0,0.0,0.0,160.0,160.36049058256683,73.0
10367,2.0,4.0,20.0,0.0,0.0,141.0,3.0,5.0
10368,6.0,6.0,2.0,0.0,0.0,142.0,3.0,21.0
10369,5.0,4.0,6.0,0.0,0.0,93.0,160.36049058256683,219.0
10370,3.0,6.0,21.0,0.0,0.0,142.0,1.0,20.0
10371,0.0,4.0,2.0,0.0,0.0,4.0,188.3599257884972,255.63957055214726
10372,0.0,3.9464831804281344,5.0,0.0,0.0,13.0,33.670360110803315,255.05136612021855
10373,0.0,10.763688760806916,21.0,0.0,0.0,40.0,188.3599257884972,59.0
10374,2.0,3.9464831804281344,16.0,0.0,0.0,67.0,33.670360110803315,185.0
10375,4.0,2.0,25.0,0.0,0.0,68.0,1.0,134.0
10376,1.0,3.0,34.0,0.0,1.0,163.0,2.0,96.0
10377,0.0,2.0,16.0,0.0,0.0,189.0,33.670360110803315,2.0
10378,0.0,4.0,28.0,0.0,0.0,109.0,1.0,158.0
10379,1.0,2.0,25.0,0.0,0.0,85.0,33.670360110803315,166.0
10380,8.0,19.0,36.0,0.0,0.0,98.0,1.0,20.0
