index_seg,d_btw_cntr_SgAsEg,ud_bridge_SgAsEg,ud_btw_cntr_SgAsEg
6270,18885.4481265,0.0,1435.8773975
6271,11386.6000494,0.0,13733.2434035
6272,10262.5640965,0.0,2078.70386657
6273,90876.1088217,0.0,34847.0698453
6274,278876.477389,0.0,50555.4463848
6275,162609.349382,0.0,45090.6939807
6276,47014.3831137,0.0,31348.9974515
6277,29566.0303364,0.0,15163.2094326
6278,83986.9904875,0.0,108755.967242
6279,91848.5450607,0.0,101545.879563
6280,69511.5274509,0.0,121583.004118
6281,60066.4476925,0.0,160846.722983
6282,52641.4278577,0.0,89601.1992249
6283,21802.5129339,0.0,41212.4431619
6284,2100.65105953,0.0,4214.80707614
6285,283005.087632,0.0,223950.455696
6286,330468.341412,0.0,232553.070357
6287,56830.7486793,0.0,71886.9360331
6288,16934.0,1.0,17016.0
6289,25408.0333333,0.0,25531.0333333
6290,8513.86666667,0.0,8554.86666667
6291,316126.399895,0.0,21791.6511621
6292,178015.237484,0.0,189852.926502
6293,57698.5032379,0.0,47018.644276
6294,3577.34682423,0.0,7253.62649309
6295,9756.92021061,0.0,9449.7516265
6296,281.510533377,0.0,324.980091313
6297,13010.1820257,0.0,13404.0103739
6298,797584.209989,0.0,838502.910516
6299,38104.5246878,0.0,46402.9853597
6300,132827.346224,0.0,130586.5521
6301,96022.9798645,0.0,91302.7661543
6302,73811.9771013,0.0,70718.5079582
6303,41294.9607684,0.0,37752.4504713
6304,29552.2899212,0.0,27712.1538075
6305,17903.6668045,0.0,16925.0000506
6306,3291.85478204,0.0,4675.78650277
6307,199972.180675,0.0,32448.2682003
6308,10317.1825551,0.0,11554.9325199
6309,27361.7246714,0.0,16544.4578008
6310,8481.2,0.0,8522.2
6311,8472.13333333,0.0,8513.13333333
6312,42302.8,0.0,42507.8
6313,1268.86545472,0.0,1213.98234224
6314,29883.0756598,0.0,62886.3530897
6315,16932.0,1.0,68040.0
6316,6306.27059903,0.0,5472.8802439
6317,20686.5800907,0.0,11539.6101914
6318,7157.4300099,0.0,1001.49721776
6319,60250.5974732,0.0,119328.780539
6320,66533.459934,0.0,194498.955865
6321,78718.6956195,0.0,38643.2141707
6322,74107.3937281,0.0,84917.3611865
6323,40541.5172243,0.0,40458.7007011
6324,10436.4539616,0.0,12450.4942865
6325,28282.3449372,0.0,22793.6353173
6326,307472.461308,0.0,375141.465857
6327,278729.847818,0.0,344096.204745
6328,268365.30014,0.0,321141.940163
6329,247730.448207,0.0,296607.402267
6330,292063.572917,0.0,101996.720424
6331,150190.383579,0.0,59919.1340241
6332,148676.546607,0.0,47722.7762249
6333,42697.390386,0.0,18299.2553768
6334,18672.0467011,0.0,21505.6960834
6335,18023.4481529,0.0,20915.6220797
6336,16934.0,1.0,17016.0
6337,8480.13333333,0.0,8521.13333333
6338,374780.557607,0.0,235901.418382
6339,370148.077598,0.0,202759.011692
6340,287279.637967,0.0,169112.378654
6341,456367.089804,0.0,444004.341775
6342,216240.379399,0.0,161003.208318
6343,112213.034942,0.0,90774.3208531
6344,47290.5580144,0.0,37554.5718088
6345,102473.640629,0.0,44965.1599295
6346,73930.629609,0.0,30860.8082921
6347,24410.641789,0.0,8797.96420464
6348,149532.145993,0.0,20283.5319505
6349,228470.010522,0.0,122674.396683
6350,78037.0629396,0.0,60074.743928
6351,118046.661467,0.0,84232.7524112
6352,110508.095893,0.0,75228.0148242
6353,429969.90999,0.0,409702.756068
6354,300814.621964,0.0,343735.055522
6355,13968.9714878,0.0,22067.1204577
6356,35136.860402,0.0,64127.1833519
6357,16328.0987729,0.0,39994.6559412
6358,7668.52738256,0.0,32455.3602825
6359,29560.2608752,0.0,47597.2218682
6360,32976.9137991,0.0,39228.8291993
6361,50471.6306701,0.0,43829.4240141
6362,74429.1505201,0.0,63284.2461662
6363,82621.3440334,0.0,62443.8418984
6364,59796.710478,0.0,42339.0631603
6365,41506.7286592,0.0,26934.3547581
6366,16934.0,1.0,17016.0
6367,6697.145889,0.0,7035.79264534
6368,37739.0773595,0.0,34469.8758666
6369,20574.6150111,0.0,18717.547614
6370,20498.5544728,0.0,19727.9991006
6371,12927.2987471,0.0,12730.7953555
6372,22344.5286946,0.0,22289.7848171
6373,130602.974464,0.0,113595.927522
6374,127725.162934,0.0,102801.914987
6375,16934.0,1.0,17016.0
6376,8469.0,0.0,7244.6042721
6377,1302551.82072,0.0,923373.455835
6378,1298865.0788,0.0,916168.739378
6379,1309022.54436,0.0,919990.038406
6380,261744.366539,0.0,199317.145911
6381,259544.115239,0.0,193513.979607
6382,19348.9369484,0.0,25800.1865716
6383,8104.42994416,0.0,8377.88173174
6384,16934.0,1.0,17016.0
6385,121465.541502,0.0,109357.715007
6386,95584.4409108,0.0,77419.8665786
6387,74077.4661835,0.0,54521.5170396
6388,69930.1584803,0.0,52568.8763572
6389,71805.9157346,0.0,55800.5005685
6390,22136.7440941,0.0,44486.881071
6391,868779.680777,0.0,1312558.8701
6392,696369.86521,0.0,1149490.26449
6393,712966.463659,0.0,1155710.71071
6394,721300.230781,0.0,1178790.65049
6395,224817.653653,0.0,1017779.83407
6396,160846.84427,0.0,1011090.70281
6397,152540.543802,0.0,1006134.13625
6398,141499.70161,0.0,998036.593092
6399,211928.344416,0.0,1091873.73735
6400,2304075.68409,0.0,3807351.33287
6401,1918646.97721,0.0,2487155.87207
6402,492665.73601,0.0,576486.302198
6403,298249.062754,0.0,193573.660456
6404,170823.224728,0.0,112876.803397
6405,135135.915972,0.0,78412.967264
6406,92808.0046881,0.0,34583.605935
6407,66107.0978933,0.0,13988.2465869
6408,12676.3787385,0.0,9390.70905989
6409,72967.7340194,0.0,19547.8771071
6410,3099.67874094,0.0,2425.51711967
6411,25498.5862688,0.0,18749.6303989
6412,42496.1173361,0.0,38324.7833898
6413,69467.0940451,0.0,61397.5224515
6414,120080.96446,0.0,58015.3457822
6415,16053.1586109,0.0,32137.6769616
6416,13870.6248933,0.0,10971.9504192
6417,12185.3597267,0.0,8760.71216839
6418,10818.9375187,0.0,64730.3591299
6419,105919.038905,0.0,67396.6247025
6420,111533.73497,0.0,66695.3059896
6421,100378.891494,0.0,102839.329328
6422,107093.9826,0.0,125694.689997
6423,84439.5644445,0.0,33677.3223782
6424,62720.3499095,0.0,39408.5657781
6425,80411.2943847,0.0,25579.6511047
6426,80291.9599003,0.0,53357.0105653
6427,92044.7519047,0.0,44477.2741458
6428,71400.7165138,0.0,37448.384212
6429,56149.5818127,0.0,18770.0832601
6430,60037.3094986,0.0,34722.9235794
6431,579695.486727,0.0,265975.37899
6432,721575.876424,0.0,205304.221121
6433,808641.343942,0.0,242083.335337
6434,1052951.07719,0.0,420937.855141
6435,16934.0,1.0,17016.0
6436,13759.5451958,0.0,13859.5756555
6437,9947.25669838,0.0,8377.76717638
6438,8343.03551888,0.0,9625.89386488
6439,14080.3265599,0.0,14657.9110927
6440,108616.917817,0.0,89970.5518202
6441,133143.163185,0.0,211887.71802
6442,22008.9493779,0.0,26113.5960875
6443,13400.2365696,0.0,18389.2793787
6444,9175.46395659,0.0,11288.2317405
6445,51918.099367,0.0,4565.01051285
6446,96851.2423487,0.0,464925.911416
6447,375710.329818,0.0,514001.814452
6448,458435.945909,0.0,495374.437816
6449,252741.118596,0.0,290611.004291
6450,7023.5937916,0.0,13175.4583622
6451,6559.62391594,0.0,11275.3469576
6452,3431.21848281,0.0,9635.878688
6453,7835.96983184,0.0,7807.93345266
6454,426856.53297,0.0,10758.6714099
6455,21571.0346858,0.0,27966.1761411
6456,362787.133545,0.0,15752.5091562
6457,1105661.8979,0.0,344505.529968
6458,1482718.23627,0.0,21272.0767828
6459,17728.6015289,0.0,15434.4727453
6460,14768.5830067,0.0,14689.1720262
6461,1782576.17767,0.0,1620855.66792
6462,1595183.35019,0.0,1437946.97003
6463,997523.260455,0.0,900793.312479
6464,419079.331426,0.0,387610.103377
6465,214962.242151,0.0,360996.0421
6466,248932.413165,0.0,348796.649325
6467,68661.5513528,0.0,30133.9813771
6468,75996.1597579,0.0,43986.8057716
6469,137456.744412,0.0,191477.779613
6470,34372.3480504,0.0,99746.2147718
6471,26695.9160986,0.0,71019.9989081
6472,50158.1359293,0.0,52922.8182139
6473,32539.5398223,0.0,29950.1465829
6474,12626.7439237,0.0,11073.3797565
6475,10205.8652714,0.0,7788.85218057
6476,16835.2278252,0.0,12798.6895659
6477,18873.9476075,0.0,13492.3688117
6478,12495.0716922,0.0,2094.91842883
6479,9409.19274324,0.0,18124.6544478
6480,16934.0,1.0,17016.0
6481,33449.633002,0.0,33281.0153676
6482,489.274960007,0.0,1190.66900754
6483,1055527.67117,0.0,420412.902336
6484,1081802.35344,0.0,452405.904841
6485,2554934.30667,0.0,1729812.88707
6486,3725230.4213,0.0,3653854.57477
6487,5146313.80943,0.0,4338875.32021
6488,825978.47066,0.0,496650.761523
6489,43913.9800966,0.0,121375.917796
6490,31173.7169551,0.0,106919.092388
6491,36128.4541478,0.0,116686.510105
6492,95993.9323108,0.0,155067.208264
6493,25895.3335157,0.0,34570.408731
6494,20187.9883039,0.0,24684.6383386
6495,15963.1224913,0.0,17485.4534418
6496,15753.1285852,0.0,16027.3785634
6497,14269.5894352,0.0,16704.0686473
6498,18992.3358474,0.0,21045.9155469
6499,22986.1331918,0.0,20147.0704318
6500,50802.8207439,0.0,36732.1960147
6501,154761.110988,0.0,196748.85886
6502,16934.0,1.0,17016.0
6503,59208.1226696,0.0,64673.2896751
6504,47218.073848,0.0,47134.8395999
6505,51763.6948937,0.0,48512.7638682
6506,2368.65988038,0.0,4580.69582482
6507,27165.4298029,0.0,48900.3996625
6508,13501.5428216,0.0,13302.5520913
6509,68886.3885197,0.0,49950.0629554
6510,50494.5804391,0.0,38824.01093
6511,30683.3869163,0.0,19055.9136128
6512,25890.3736837,0.0,25188.2074595
6513,24321.2522043,0.0,22856.9633711
6514,16934.0,1.0,17016.0
6515,325045.986558,0.0,22520.7872343
6516,897673.481364,0.0,936256.962582
6517,788720.944467,0.0,826944.31562
6518,206458.188252,0.0,250455.532949
6519,171012.563592,0.0,206894.821256
6520,154814.85179,0.0,186320.571703
6521,151425.889851,0.0,165787.376835
6522,180906.325074,0.0,177794.626427
6523,173784.967208,0.0,168278.373724
6524,142100.621393,0.0,131371.933117
6525,115986.370551,0.0,103744.620963
6526,83545.9296688,0.0,73109.8563079
6527,86090.1244453,0.0,65482.0378642
6528,72517.0200201,0.0,53990.9684
6529,56841.7518759,0.0,35109.6330453
6530,16227.268243,0.0,24310.4398554
6531,12008.0984111,0.0,19001.6844333
6532,7497.2208106,0.0,12905.712124
6533,8249.19934456,0.0,9493.32309404
6534,21670.4594656,0.0,12226.2381232
6535,253745.117013,0.0,305756.756106
6536,34419.6868371,0.0,25033.9605459
6537,33484.1546176,0.0,27906.9433733
6538,15668.9934623,0.0,10055.0334192
6539,3210.82063775,0.0,5526.31567463
6540,105577.038016,0.0,104696.984442
6541,177662.245122,0.0,165491.46329
6542,94686.9164856,0.0,85935.1752923
6543,50015.7792761,0.0,59134.0548576
6544,16934.0,1.0,17016.0
6545,53001.0213066,0.0,7775.14543416
6546,106471.321539,0.0,85594.6739599
6547,65842.5784826,0.0,55810.0118566
6548,5575.01615758,0.0,5703.25181096
6549,76406.0410576,0.0,65306.1054274
6550,80874.0111983,0.0,65146.9336393
6551,60502.7203955,0.0,51173.5333605
6552,49423.980966,0.0,43372.8878433
6553,78442.4051242,0.0,76010.8870028
6554,42459.5857047,0.0,41980.9322303
6555,128595.740561,0.0,125217.601078
6556,69708.8919097,0.0,69241.3209157
6557,38770.3963989,0.0,67099.3556028
6558,24187.1122354,0.0,40819.0063562
6559,1699.34791577,0.0,5075.41623871
6560,16343.5576206,0.0,17148.1986476
6561,19900.5272522,0.0,14364.6231965
6562,33962.4040044,0.0,17613.2251245
6563,25305.8973075,0.0,17187.7009652
6564,23795.47724,0.0,338252.780018
6565,33880.7491384,0.0,8920.20373031
6566,39848.8016753,0.0,8171.55273128
6567,759753.344303,0.0,798107.915765
6568,495904.352066,0.0,518874.268174
6569,324746.152073,0.0,332617.414836
6570,287464.049691,0.0,289465.063175
6571,192980.402762,0.0,190271.654646
6572,85688.9259306,0.0,83919.978336
6573,30476.5827937,0.0,29662.7361365
6574,29255.8740256,0.0,30109.4214153
6575,8413.36757117,0.0,12912.5934375
6576,13347.936471,0.0,6653.75207897
6577,14733.0457443,0.0,11992.5293472
6578,1886.31980651,0.0,3459.18756023
6579,15075.215496,0.0,12639.8242079
6580,57516.7623357,0.0,47093.2462321
6581,61474.1095607,0.0,51081.2702469
6582,67973.4274267,0.0,60009.3128715
6583,273250.988399,0.0,330801.540914
6584,282350.208974,0.0,342426.590083
6585,182742.578575,0.0,177696.844985
6586,345867.460008,0.0,334855.273193
6587,211106.386171,0.0,211992.426848
6588,70458.3853554,0.0,71100.9027383
6589,22400.9508399,0.0,18446.6777046
6590,6985.5270327,0.0,3257.74528661
6591,35095.2184817,0.0,28894.1510103
6592,43861.7210337,0.0,38985.0742679
6593,22046.9386033,0.0,62490.4097979
6594,28354.2273726,0.0,109747.230562
6595,45817.7332782,0.0,123743.219099
6596,73791.8253618,0.0,161706.331074
6597,75544.6512475,0.0,124670.465389
6598,65360.7380421,0.0,71733.3142941
6599,46546.7812782,0.0,48564.381759
6600,44510.881855,0.0,45145.9506413
6601,51975.0834675,0.0,8003.91236901
6602,219068.741608,0.0,292429.324946
6603,128340.105963,0.0,194210.567834
6604,7495.53876664,0.0,359106.062667
6605,17482.9026699,0.0,173716.465883
6606,28925.4096289,0.0,38711.1685501
6607,12624.7830941,0.0,27975.7196702
6608,17599.504085,0.0,14467.89839
6609,16738.6970483,0.0,6091.63909735
6610,8156.87900482,0.0,15395.8349368
6611,9025.68604151,0.0,1051.07537208
6612,89692.9193544,0.0,142764.244512
6613,62645.9574772,0.0,124615.548171
6614,16934.0,1.0,17016.0
6615,501.878046258,0.0,3017.30822619
6616,442719.07019,0.0,202126.488866
6617,23711.2478845,0.0,22918.2366462
6618,11422.3253243,0.0,8759.24513977
6619,10610.7236977,0.0,8184.57424839
6620,13670.1968857,0.0,9677.99403187
6621,16934.0,1.0,17016.0
6622,159605.114645,0.0,317370.062785
6623,148095.928964,0.0,304317.100246
6624,133471.397495,0.0,283050.164495
6625,116166.118218,0.0,276704.3774
6626,111751.336075,0.0,268295.471279
6627,150310.053752,0.0,231269.59483
6628,77764.42192,0.0,90650.275205
6629,64998.216811,0.0,77173.7596559
6630,68048.4150573,0.0,71216.0341071
6631,33896.1655645,0.0,38430.9752267
6632,25221.3530351,0.0,26473.6659438
6633,26949.6348039,0.0,25844.7986071
6634,16254.4147161,0.0,11320.544527
6635,6480.5557661,0.0,4872.07560784
6636,16583.3012569,0.0,5198.53453324
6637,15174.2259079,0.0,3919.32877687
6638,13109.2924055,0.0,2221.01593815
6639,50790.0,1.0,51036.0
6640,16934.0,1.0,17016.0
6641,14107.5833333,0.0,13909.8712121
6642,18901.5190176,0.0,13717.7461039
6643,19125.7833748,0.0,12401.5758522
6644,17360.7931247,0.0,8590.26434136
6645,78334.6921281,0.0,34438.0012556
6646,54203.2033811,0.0,24774.7126739
6647,369539.656053,0.0,102371.061705
6648,126900.857875,0.0,47631.1872223
6649,132059.634083,0.0,82188.5889585
6650,180296.181036,0.0,114636.140148
6651,29215.4433718,0.0,28987.0966644
6652,12755.2092564,0.0,12951.0668145
6653,16934.0,1.0,17016.0
6654,5572.13092784,0.0,3978.99931247
6655,22303.1276133,0.0,20350.6171455
6656,14073.1929677,0.0,10887.6591357
6657,16934.0,1.0,17016.0
6658,22625.1578588,0.0,22754.7617089
6659,4296609.0738,0.0,3097105.93571
6660,16934.0,1.0,17016.0
6661,156056.387646,0.0,154394.909195
6662,478062.472018,0.0,453634.656279
6663,420932.368581,0.0,387679.572875
6664,396151.309014,0.0,355545.587472
6665,92732.8340047,0.0,72686.3838733
6666,116925.469718,0.0,131444.846191
6667,259540.7948,0.0,287525.361964
6668,27044.1118672,0.0,36823.4544778
6669,24583.6654089,0.0,21357.8388428
6670,227894.135443,0.0,60089.1757696
6671,216445.389818,0.0,185307.127013
6672,85383.2090548,0.0,119885.031795
6673,81085.8710511,0.0,106036.524841
6674,74751.5526648,0.0,92482.5165815
6675,115589.537819,0.0,180805.007939
6676,16934.0,1.0,17016.0
6677,116789.705109,0.0,89399.3752875
6678,29174.4585707,0.0,22111.4970813
6679,7538.12177945,0.0,2384.63609669
6680,12878.8885163,0.0,5892.51854155
6681,38214.6415643,0.0,19570.8416436
6682,48572.0508715,0.0,26119.3147504
6683,18245.4052729,0.0,28502.1813542
6684,16934.0,1.0,17016.0
6685,157306.823281,0.0,128531.014291
6686,247897.829979,0.0,217821.122571
6687,314074.918121,0.0,265370.697548
6688,362697.920184,0.0,304953.246298
6689,424065.894068,0.0,351458.177981
6690,504015.748295,0.0,418173.931828
6691,476298.58652,0.0,387492.094205
6692,520665.245175,0.0,461600.004086
6693,511623.980539,0.0,451409.567279
6694,31114.7307919,0.0,35082.1270287
6695,123116.982036,0.0,111688.892821
6696,45968.3881739,0.0,45194.9427745
6697,14060.1734935,0.0,14281.3280639
6698,12968.9100902,0.0,13386.9453381
6699,16934.0,1.0,17016.0
6700,13061.6631017,0.0,13005.2129296
6701,8648.84097119,0.0,3614.45325517
6702,288213.564407,0.0,412910.363175
6703,271025.104182,0.0,389170.017624
6704,50566.3966626,0.0,224541.883945
6705,40519.5857072,0.0,320089.297536
6706,88885.3271164,0.0,276014.828456
6707,113828.195166,0.0,235348.775789
6708,67623.2569764,0.0,119713.039655
6709,49412.8460074,0.0,79266.6408703
6710,46932.4779157,0.0,57510.4352072
6711,58652.6736574,0.0,27257.5348169
6712,6022.84704087,0.0,3942.83508016
6713,28879.304725,0.0,12138.7605859
6714,23561.6141193,0.0,20521.6973965
6715,21697.1458014,0.0,27957.649172
6716,21617.0303624,0.0,8629.31589268
6717,21315.9066519,0.0,16745.3514738
6718,6949.31409557,0.0,8304.41831128
6719,28551.6537043,0.0,11082.9871698
6720,242421.06061,0.0,273053.655851
6721,1435.13682655,0.0,2819.59573885
6722,155063.368046,0.0,163141.352408
6723,131471.60431,0.0,138567.574229
6724,65120.2869403,0.0,68008.8317186
6725,164976.232816,0.0,134686.59483
6726,62785.5977429,0.0,51873.0028266
6727,16934.0,1.0,17016.0
6728,16934.0,1.0,17016.0
6729,16934.0,1.0,17016.0
6730,47799.5199875,0.0,47440.2365261
6731,136624.391463,0.0,141498.74068
6732,100288.758396,0.0,103398.78625
6733,128482.090875,0.0,131027.087755
6734,186762.994071,0.0,194608.732681
6735,258330.37296,0.0,263595.930421
6736,118708.595375,0.0,150602.539743
6737,106115.630249,0.0,101621.802083
6738,11191.1090649,0.0,13137.8370624
6739,16934.0,1.0,17016.0
6740,14325.9177226,0.0,11913.6310679
6741,16934.0,1.0,17016.0
6742,16784.110236,0.0,12665.8368167
6743,18400.062687,0.0,13092.9244041
6744,16934.0,1.0,17016.0
6745,16934.0,1.0,17016.0
6746,73557.9386536,0.0,63724.0307035
6747,16934.0,1.0,17016.0
6748,197649.459602,0.0,96090.8239209
6749,90352.2199418,0.0,44126.5918832
6750,15855.225451,0.0,14300.7748236
6751,16934.0,1.0,17016.0
6752,16934.0,1.0,17016.0
6753,170757.913556,0.0,270014.298097
6754,153578.759764,0.0,242668.912504
6755,439128.910547,0.0,394009.010396
6756,726534.625915,0.0,579709.007806
6757,738173.086114,0.0,761936.488767
6758,1029940.3058,0.0,638887.992508
6759,1650940.32637,0.0,416223.859918
6760,83279.7382581,0.0,24472.8553971
6761,72230.8960659,0.0,34017.0251276
6762,73436.0035105,0.0,24583.1185542
6763,78389.0784908,0.0,28274.8247649
6764,316624.456504,0.0,50368.6617865
6765,1284305.73229,0.0,1308669.90623
6766,1278784.14412,0.0,1308889.47726
6767,533465.993536,0.0,1276120.19178
6768,649719.202071,0.0,639585.522753
6769,16934.0,1.0,17016.0
6770,24239.1520927,0.0,24798.0432951
6771,26520.7898284,0.0,52163.8247032
6772,30445.1510576,0.0,26670.037846
6773,23628.765146,0.0,24553.1418259
6774,32846.8473113,0.0,43434.0077347
6775,335713.588765,0.0,275481.918839
6776,1397283.30655,0.0,994796.889935
6777,2201548.08341,0.0,2271513.9935
6778,63610.4616219,0.0,29933.680278
6779,691179.873348,0.0,484772.195487
6780,21106.7197058,0.0,19773.6192078
6781,9145.90694913,0.0,13530.2421456
6782,2310.98602804,0.0,883.371089282
6783,6334.76676511,0.0,7379.0477138
6784,16934.0,1.0,17016.0
6785,13610.7395836,0.0,15518.5728708
6786,16934.0,1.0,17016.0
6787,41563.0118222,0.0,45009.4690135
6788,80019.0471425,0.0,80708.159886
6789,38302.5608036,0.0,39228.2438857
6790,20206.6025604,0.0,19389.0457087
6791,16934.0,1.0,17016.0
6792,16934.0,1.0,17016.0
6793,28764.4681213,0.0,35981.0505398
6794,306361.719617,0.0,316783.446452
6795,262113.604599,0.0,272591.100257
6796,199354.343726,0.0,208880.388872
6797,218454.704683,0.0,229863.520583
6798,56360.101861,0.0,59189.1602529
6799,16934.0,1.0,17016.0
6800,311932.887525,0.0,326413.917779
6801,125396.467693,0.0,135137.872691
6802,9657.85572154,0.0,7743.27147442
6803,13395.8012504,0.0,11066.645093
6804,13991.7325338,0.0,11608.0718025
6805,239751.041231,0.0,231776.505542
6806,190867.794767,0.0,183688.553255
6807,162257.334208,0.0,157091.562068
6808,153915.149125,0.0,155210.57775
6809,110326.690969,0.0,133983.691688
6810,81060.8341832,0.0,86734.9523642
6811,82474.4325276,0.0,62606.6406235
6812,16934.0,1.0,17016.0
6813,16934.0,1.0,17016.0
6814,22122.5514388,0.0,19015.2797823
6815,29112.5179862,0.0,23777.6195142
6816,24570.4003064,0.0,20206.2059698
6817,16934.0,1.0,17016.0
6818,20246.0469829,0.0,17787.5570408
6819,33171.2983378,0.0,30376.4100153
6820,51535.1363086,0.0,51440.1440895
6821,24994.6099415,0.0,24681.6230906
6822,9740.54618862,0.0,8556.93208646
6823,16934.0,1.0,17016.0
6824,16934.0,1.0,17016.0
6825,45003.4062605,0.0,45995.5124141
6826,30709.1803485,0.0,31598.8802587
6827,15361.7511344,0.0,16149.2601881
6828,14244.1154386,0.0,13404.1087856
6829,24856.3709539,0.0,22824.110296
