index_seg,d_auth_score_SgAsNd,d_btw_cntr_SgAsNd,d_clo_cntr_SgAsNd,d_far_cntr_SgAsNd,d_hub_score_SgAsNd,d_in_deg_SgAsNd,d_node_ecc_SgAsNd,d_out_deg_SgAsNd,d_page_rank_SgAsNd,ud_art_pt_SgAsNd,ud_auth_score_SgAsNd,ud_bridge_SgAsNd,ud_btw_cntr_SgAsNd,ud_clo_cntr_SgAsNd,ud_deg_cntr_SgAsNd,ud_eig_cntr_SgAsNd,ud_far_cntr_SgAsNd,ud_hub_score_SgAsNd,ud_node_ecc_SgAsNd,ud_page_rank_SgAsNd
12174,3.22528724833e-06,109113.478229,0.0293630119665,34.0564517407,2.51907386569e-06,0.000369904564622,67.0,0.000369904564622,9.01864240219e-05,,4.68376580551e-08,,57743.4991242,0.0330965742387,0.000369904564622,1.04121053434e-09,30.2146074934,3.27338994634e-08,66.0,7.48959467584e-05
12175,5.46825661932e-06,88515.7102917,0.0286978438842,34.8458234018,4.09168612383e-06,0.000369904564622,68.0,0.000369904564622,8.11713709042e-05,,5.56361223291e-08,,36598.0563406,0.0325282128522,0.000369904564622,8.02936075601e-10,30.7425435434,3.88800905586e-08,67.0,7.50007334836e-05
12176,2.12828579256e-06,5715.06257243,0.0285723415942,34.9988815828,1.6615443393e-06,0.000221942738773,68.0,0.000221942738773,5.52850292655e-05,,2.22328491571e-08,,4505.84946225,0.0320930427375,0.000221942738773,2.78933508469e-10,31.1594013749,1.5500335621e-08,67.0,5.1246749527e-05
12177,6.89202167073e-06,0.0,0.0251363335652,39.7830494016,6.05722967652e-06,0.000221942738773,69.0,0.000221942738773,6.0104691439e-05,,2.1328351847e-08,,0.0,0.0269587654309,0.000221942738773,7.85911452162e-11,37.0936867478,1.4599601054e-08,64.0,5.32694177336e-05
12178,1.83384495478e-05,0.0,0.0247439036682,40.4139950352,1.73966032805e-05,0.000147961825849,72.0,0.000221942738773,2.78140895336e-05,,1.35446379061e-08,,0.0,0.0264150727884,0.000221942738773,1.27186664039e-10,37.8571737436,9.43530517595e-09,70.0,4.94511038686e-05
12179,0.0,0.0,0.0153372049352,65.2009283454,3.56312974856e-28,0.0,101.0,7.39809129245e-05,1.11795376177e-05,,2.3320657337e-14,1.0,0.0,0.0255112449138,7.39809129245e-05,4.16055058556e-18,39.1984006808,1.16866581658e-14,65.0,3.30655108692e-05
12180,2.01071687362e-08,0.0,0.0191025510197,52.3490291412,1.51512841915e-08,0.000147961825849,88.0,0.000147961825849,4.16315881909e-05,,1.63206534458e-11,,0.0,0.0239648716735,0.000147961825849,7.80199215572e-15,41.7277427405,9.55222402398e-12,70.0,4.43968073617e-05
12181,5.32148193132e-08,8969.06945432,0.0194759165282,51.3454654908,3.59776815368e-08,0.000295923651698,87.0,0.000295923651698,7.26745893677e-05,,4.19085457756e-11,,10045.5231514,0.0245531988312,0.000295923651698,2.19994870773e-14,40.727890768,2.46123027444e-11,69.0,7.68971006757e-05
12182,6.34904054901e-08,26081.7967646,0.0194866118446,51.3172842962,4.35531441034e-08,0.000295923651698,87.0,0.000295923651698,8.3661774477e-05,,5.44218883874e-11,,15455.1235437,0.0251523984326,0.000295923651698,3.52694063385e-14,39.7576399197,3.22025547473e-11,68.0,7.2286120248e-05
12183,7.34429600534e-08,12434.770667,0.0191361812159,52.257030215,5.28205216377e-08,0.000295923651698,88.0,0.000295923651698,9.26060345588e-05,,6.25241697854e-11,,21352.0629031,0.0257690875762,0.000295923651698,6.13839546581e-14,38.8061857853,3.77599794461e-11,67.0,7.15484462293e-05
12184,1.23024062676e-07,12852.7252742,0.0191499508079,52.219455289,8.62570156359e-08,0.000295923651698,88.0,0.000295923651698,8.33221490034e-05,,9.94572620817e-11,,23058.972218,0.0264365708091,0.000295923651698,1.36337145026e-13,37.8263885744,6.15311647293e-11,66.0,7.1229673403e-05
12185,1.50883408807e-07,16368.023588,0.0191655200738,52.1770343903,1.06297808988e-07,0.000295923651698,88.0,0.000295923651698,8.03050138705e-05,,1.44074425614e-10,,18363.2981231,0.0271387894006,0.000295923651698,2.47628617008e-13,36.8476274029,9.10209551147e-11,65.0,7.43321624694e-05
12186,9.08448277222e-08,13463.5,0.0188202082278,53.1343749174,6.38834797448e-08,0.000221942738773,89.0,0.000221942738773,7.03696295659e-05,1.0,9.68284207288e-11,1.0,13514.0,0.0271254424639,0.000221942738773,1.81321958846e-13,36.8657580915,6.17303948615e-11,65.0,6.73451392403e-05
12187,1.95820472478e-08,0.0,0.018471258699,54.138162228,1.37733724927e-08,7.39809129245e-05,90.0,7.39809129245e-05,3.11151433211e-05,,1.87306847918e-11,1.0,0.0,0.0264090327683,7.39809129245e-05,3.30311191762e-14,37.8658320724,1.18670929454e-11,66.0,3.01784003158e-05
12188,1.69550312108e-07,69382.9168621,0.0223960569041,44.6507170562,1.23273803836e-07,0.000295923651698,80.0,0.000295923651698,7.94163397855e-05,,7.37382207116e-10,,69448.2244927,0.0269265876303,0.000295923651698,2.15733793498e-12,37.1380144313,4.94855267668e-10,66.0,7.2451000631e-05
12189,2.01769124798e-07,0.0,0.0271776439593,36.7949481382,1.47069229269e-07,0.000221942738773,71.0,0.000221942738773,5.96722672681e-05,,8.67384663957e-11,,0.0,0.0305786944731,0.000221942738773,1.47753254869e-12,32.7025079792,5.37064744326e-11,64.0,5.65384031935e-05
12190,2.01769124798e-07,0.0,0.0271776439593,36.7949481382,1.47069229269e-07,0.000221942738773,71.0,0.000221942738773,5.96722672681e-05,,8.67384663957e-11,,0.0,0.0305786944731,0.000221942738773,1.47753254869e-12,32.7025079792,5.37064744326e-11,64.0,5.65384031935e-05
12191,9.01273400271e-10,44267.9493541,0.0184561108649,54.1825960692,6.88868937529e-10,0.000295923651698,90.0,0.000295923651698,9.07464787283e-05,,4.97568830363e-12,,44524.1514589,0.0287109302442,0.000295923651698,8.8076564723e-15,34.829940775,3.18618538687e-12,61.0,8.76832933454e-05
12192,2.55130267021e-10,17360.7826875,0.0181206567332,55.1856378456,1.90060124194e-10,0.000221942738773,91.0,0.000221942738773,7.13741237037e-05,,1.44462545686e-12,,17515.9847922,0.0279101379416,0.000221942738773,2.27644721515e-15,35.8292747278,9.14375030888e-13,62.0,6.96652471297e-05
12193,2.62557157751e-07,0.0,0.0234184122305,42.701443213,2.05946969565e-07,0.000147961825849,78.0,0.000147961825849,4.50604142129e-05,,4.99464482216e-09,,0.0,0.0284096649117,0.000147961825849,1.60466513801e-11,35.1992888022,3.38443382947e-09,64.0,4.33995396622e-05
12194,3.94315242644e-06,2343251.12649,0.0267082428225,37.4416245443,2.94379396861e-06,0.000443885477547,73.0,0.000443885477547,9.57507674907e-05,,1.9237230926e-07,,2789591.43777,0.03028279395,0.000517866390471,6.78094883523e-10,33.0220521149,1.31991176622e-07,64.0,9.34238203324e-05
12195,2.09305707684e-06,3370813.78236,0.0266707495941,37.4942592622,1.46693551501e-06,0.000443885477547,74.0,0.000369904564622,0.000157796504652,,1.14534280832e-07,,2000316.75148,0.0301258277656,0.000443885477547,4.02741422875e-10,33.1941086492,7.85763595237e-08,65.0,8.38903310703e-05
12196,9.38122001361e-07,1164402.54015,0.0266715450979,37.4931409608,5.88608764998e-07,0.000295923651698,75.0,0.000221942738773,0.000102287652754,,9.06044884353e-08,,1374402.15677,0.0300192166878,0.000369904564622,3.18548155566e-10,33.3119951263,6.21654258372e-08,66.0,7.23653683769e-05
12197,5.51395482968e-08,2407.02432728,0.0186881825019,53.5097514109,4.02182992952e-08,0.000295923651698,89.0,0.000295923651698,6.85229548581e-05,,1.62155715915e-11,,3859.90764171,0.0217522186778,0.000295923651698,6.94968905637e-15,45.9723219415,9.5277710984e-12,75.0,7.11610627925e-05
12198,2.4409840837e-06,33024.7102025,0.0260135797751,38.4414605235,1.82486602284e-06,0.000369904564622,74.0,0.000369904564622,8.66343395227e-05,,8.60631666362e-08,,32702.3296869,0.0293945550485,0.000369904564622,3.03195227979e-10,34.0199060114,5.90593018115e-08,65.0,8.10577021942e-05
12199,3.64947739373e-06,25719.2508935,0.0263364887255,37.9701337723,2.72977125681e-06,0.000443885477547,74.0,0.000443885477547,9.13301772982e-05,,1.84446954159e-07,,45087.7745062,0.0297523906626,0.000517866390471,6.4963588033e-10,33.6107444723,1.26571738509e-07,65.0,9.53810863271e-05
12200,2.15318643166e-06,597880.522016,0.0266705904991,37.4944829225,1.61016878959e-06,0.000295923651698,74.0,0.000295923651698,6.57047648648e-05,,1.50477337092e-07,,720224.147803,0.0301240816445,0.000443885477547,5.29881733525e-10,33.1960327223,1.03262995731e-07,65.0,8.36132507535e-05
12201,4.6487831511e-08,36706.9854625,0.0292229763819,34.2196491874,3.73621233922e-22,0.000221942738773,70.0,0.000147961825849,3.66419035414e-05,,2.54813052629e-08,,41542.3662082,0.0329999079234,0.000369904564622,2.43991703083e-08,30.3031148548,2.5108027784e-08,66.0,8.41615279511e-05
12202,1.23214400275e-21,2710473.9061,0.0296012182914,33.7823933514,3.56312974856e-28,0.000147961825849,69.0,7.39809129245e-05,6.72200807737e-05,,1.52616777569e-08,,28828.4817962,0.0326565833861,0.000221942738773,1.50176637328e-08,30.6216969539,1.51762142957e-08,67.0,5.76169086486e-05
12203,1.93779419702e-06,8216.42073227,0.0164691495602,60.719589457,1.46790591662e-06,0.000443885477547,101.0,0.000443885477547,9.12689215086e-05,,1.33886548163e-09,,2697.45437097,0.0170532563048,0.000443885477547,2.46163726886e-12,58.6398270293,8.6645494054e-10,96.0,8.98842682996e-05
12204,1.74142741311e-06,1338.48388963,0.0162095010748,61.6922134361,1.32485299574e-06,0.000369904564622,102.0,0.000369904564622,7.82391580796e-05,,9.56190306913e-10,,295.822761311,0.016920819502,0.000369904564622,1.61725921198e-12,59.0987924599,6.1407543105e-10,96.0,7.72956426698e-05
12205,2.50411327689e-06,9726.33415134,0.0164732352843,60.7045296652,1.91610604829e-06,0.000443885477547,101.0,0.000443885477547,8.93203153164e-05,,1.44912804662e-09,,3488.83017061,0.017057497,0.000443885477547,2.55824775169e-12,58.6252484756,9.35284389337e-10,96.0,8.90290253975e-05
12206,1.62813306914e-06,7895.86935337,0.0163332802144,61.2246889096,1.23648989329e-06,0.000369904564622,101.0,0.000369904564622,7.91882748967e-05,,9.22150144875e-10,,9273.61569394,0.0171929654219,0.000369904564622,1.57224522629e-12,58.1633229326,5.92518242497e-10,95.0,7.77362600111e-05
12207,2.29014789846e-06,131856.478217,0.0164717382986,60.7100466186,1.77003016108e-06,0.000369904564622,101.0,0.000369904564622,7.6596476235e-05,,1.20260049606e-09,,16327.0846724,0.0170558822736,0.000369904564622,2.11205844764e-12,58.6307986864,7.769809385e-10,96.0,7.67063363393e-05
12208,2.60245671347e-06,116646.697427,0.0162182423721,61.6589626087,2.05458552215e-06,0.000369904564622,102.0,0.000369904564622,7.93251067259e-05,,9.69353615331e-10,,11536.7445964,0.016930762537,0.000369904564622,1.60616580016e-12,59.0640851418,6.2603425867e-10,96.0,7.91592215004e-05
12209,1.52746203468e-06,1152.87634471,0.0162133805771,61.677451858,1.17877710853e-06,0.000295923651698,102.0,0.000295923651698,6.51593405477e-05,,7.09662756349e-10,,537.564948056,0.0169250581736,0.000295923651698,1.17106990793e-12,59.0839918979,4.55771980212e-10,96.0,6.46376920619e-05
12210,3.51984567587e-06,380634.931478,0.0217746047,45.9250587452,2.72771440212e-06,0.000369904564622,80.0,0.000369904564622,9.279955424e-05,,1.10770782609e-07,,332937.726094,0.0246007145475,0.000443885477547,7.14305500231e-10,40.6492257804,7.87466252957e-08,72.0,8.34510866539e-05
12211,0.000166934986661,150082.256319,0.0212229140834,47.1188827355,0.00013859123094,0.000443885477547,101.0,0.000443885477547,8.4488177368e-05,,5.75893930554e-08,,143872.091266,0.0217551253192,0.000443885477547,1.64863848345e-10,45.9661797082,3.8956057155e-08,100.0,8.39674894596e-05
12212,6.63292095485e-06,0.0,0.0202771609743,49.31656859,5.50418519652e-06,0.000147961825849,103.0,0.000147961825849,4.90467966756e-05,,2.2542237759e-09,,0.0,0.020753216412,0.000147961825849,6.44277537479e-12,48.1853019863,1.52426375215e-09,102.0,4.87702878318e-05
12213,2.33567095464e-07,23088.7264272,0.0219043591595,45.6530132984,1.66157862515e-07,0.000295923651698,81.0,0.000295923651698,7.12335459114e-05,,2.96344107278e-10,,23130.9945247,0.0262215242285,0.000295923651698,7.15343002473e-13,38.136608356,1.93881107915e-10,67.0,6.85224877595e-05
12214,3.15599790874e-07,4240.7310375,0.0214337534546,46.655384094,2.23502259534e-07,0.000369904564622,82.0,0.000369904564622,8.39202038133e-05,,2.3001473011e-10,,4214.50909637,0.0255523940282,0.000369904564622,4.4168459184e-13,39.1352762835,1.46515406884e-10,68.0,8.22127207475e-05
12215,2.81481072694e-07,1984.13839162,0.0214267002198,46.6707420995,1.99210511745e-07,0.000369904564622,82.0,0.000369904564622,8.55221699126e-05,,1.84070945277e-10,,1983.08622166,0.0255414787632,0.000369904564622,3.30430753079e-13,39.1520009187,1.164063524e-10,68.0,8.42456680552e-05
12216,4.1783589063e-05,711907.833162,0.0229872923872,43.5022961015,3.39487675419e-05,0.000369904564622,79.0,0.000369904564622,8.62973419773e-05,,1.93447595311e-08,,19134.5544992,0.0284133088077,0.000369904564622,4.33077737635e-11,35.1947746307,1.28434294972e-08,64.0,7.54068268137e-05
12217,1.23108016334e-05,232962.035848,0.0224746739259,44.4945276314,1.01095641326e-05,0.000221942738773,80.0,0.000221942738773,6.29529535134e-05,,5.85037149267e-09,,4421.2539934,0.028139655602,0.000221942738773,1.28862660981e-11,35.5370376292,3.88038586936e-09,64.0,5.28191977945e-05
12218,2.46801571283e-10,0.0,0.0166397261419,60.0971429139,1.68480312262e-10,0.000147961825849,96.0,0.000147961825849,4.95197553241e-05,,1.06545262926e-13,,0.0,0.0233347268249,0.000147961825849,6.02412021923e-17,42.8545835357,6.11622465818e-14,71.0,4.74671501096e-05
12219,5.28862421358e-10,53467.1057359,0.016922290896,59.0936538169,3.61090552807e-10,0.000295923651698,95.0,0.000295923651698,9.050531503e-05,,2.9214775751e-13,,29159.0087582,0.0238921191121,0.000295923651698,2.39246351001e-16,41.8548055661,1.71449570292e-13,70.0,8.44624031176e-05
12220,0.0,0.0,0.0291566465916,34.2974970341,3.56312974856e-28,0.0,68.0,7.39809129245e-05,1.11795376177e-05,,4.59396856936e-10,1.0,0.0,0.0328584392811,7.39809129245e-05,2.23933684223e-12,30.4335818097,3.17785506142e-10,63.0,3.36482664521e-05
12221,1.17506408953e-27,0.0,0.0,0.0,0.0,7.39809129245e-05,0.0,0.0,4.12749339266e-05,,5.27597893016e-10,1.0,0.0,0.0320393213628,7.39809129245e-05,1.84409481126e-12,31.2116473591,3.61014353008e-10,64.0,3.47778137283e-05
12222,1.75392852241e-10,18025.2751486,0.017819924917,56.1169592274,1.28357859666e-10,0.000295923651698,92.0,0.000295923651698,8.71268050863e-05,,3.12838679497e-12,,18079.761785,0.0271921445953,0.000295923651698,3.76948851216e-15,36.7753266571,1.94419027708e-12,63.0,8.41595146142e-05
12223,1.84754495309e-10,4996.94216394,0.0178199722659,56.1168101206,1.35164172383e-10,0.000295923651698,92.0,0.000295923651698,8.61511951466e-05,,3.17593310046e-12,,4938.75342278,0.027192254033,0.000295923651698,3.83710747833e-15,36.7751786515,1.97397520335e-12,63.0,8.32132772257e-05
12224,4.80754117749e-10,49931.7173125,0.018144310991,55.1136937907,3.45497646199e-10,0.000295923651698,91.0,0.000295923651698,8.65928411374e-05,,1.00432546136e-11,,50029.0152078,0.0279518786192,0.000295923651698,1.33040080314e-14,35.7757706959,6.2980851264e-12,62.0,8.05943952775e-05
12225,8.58607537915e-10,71967.0133176,0.0181594674012,55.0676943276,7.26599414389e-10,0.000295923651698,91.0,0.000295923651698,9.37246733827e-05,,3.34389286487e-11,,555143.273921,0.0279762416145,0.000295923651698,4.61348668931e-14,35.7446155126,2.10800773049e-11,62.0,7.78195542688e-05
12226,1.06003879154e-09,138479.271246,0.0184677236759,54.1485251541,7.93643300445e-10,0.000295923651698,90.0,0.000295923651698,8.79068946753e-05,,1.16453804328e-11,,626552.101646,0.0287319913077,0.000295923651698,1.74982773212e-14,34.8044098054,7.36906299535e-12,61.0,8.18253835122e-05
12227,6.36420974021e-11,0.0,0.017506865393,57.1204483244,4.44002646846e-11,0.000147961825849,93.0,0.000147961825849,4.83761824211e-05,,9.56422482941e-13,,0.0,0.0264724614235,0.000147961825849,1.06713620805e-15,37.7751046268,5.90265201013e-13,64.0,4.7179424018e-05
12228,1.17457311959e-10,5.33333333333,0.0175069796432,57.1200755573,8.21272502574e-11,0.000295923651698,93.0,0.000295923651698,8.79314678898e-05,,1.68782619741e-12,,5.33333333333,0.0264727207286,0.000295923651698,1.91006704859e-15,37.7747346127,1.04269100121e-12,64.0,8.56257086651e-05
12229,1.17896035846e-10,4334.1163695,0.0178079537082,56.1546832603,8.45010132941e-11,0.000221942738773,92.0,0.000221942738773,6.83895495735e-05,,1.24699607288e-12,,4376.64309672,0.0271715859494,0.000221942738773,1.50016751099e-15,36.8031517138,7.73142716322e-13,63.0,6.67193463503e-05
12230,7.25680684944e-08,39081.9944731,0.0212691194757,47.0165208834,5.34336092704e-08,0.000295923651698,85.0,0.000295923651698,8.14880653901e-05,,8.03578728437e-10,,33234.2631327,0.022286838175,0.000295923651698,1.75512457725e-12,44.8695320596,5.32192402172e-10,80.0,8.07828757623e-05
12231,2.90141060736e-08,19634.7322502,0.0208687156657,47.9186173227,2.12085901539e-08,0.000295923651698,85.0,0.000295923651698,8.06400698e-05,,1.2417161074e-10,,18384.0195922,0.0219287858855,0.000295923651698,2.58678970754e-13,45.6021598835,8.19194880557e-11,82.0,7.99642826196e-05
12232,1.08249618852e-07,6419.38218073,0.0191498687874,52.2196789492,7.67882025313e-08,0.000295923651698,88.0,0.000295923651698,9.22216274727e-05,,8.99461351054e-11,,11523.1216249,0.0264366225292,0.000295923651698,1.09127853939e-13,37.8263145716,5.51117298799e-11,66.0,7.02172509584e-05
12233,2.59429894123e-07,0.0,0.0234184940043,42.7012941061,2.03610889485e-07,0.000147961825849,78.0,0.000147961825849,4.54033230085e-05,,4.97234978383e-09,,0.0,0.0284097843689,0.000147961825849,1.5981813395e-11,35.1991407965,3.36943003482e-09,64.0,4.44241007066e-05
12234,3.74207707343e-07,6130.72684465,0.0214339932092,46.65486222,2.65042431632e-07,0.000443885477547,82.0,0.000443885477547,9.84952762043e-05,,2.79313640045e-10,,6114.90677189,0.0255527322606,0.000443885477547,5.43808697148e-13,39.1347582638,1.78183542548e-10,68.0,9.65501361254e-05
12235,2.66294824377e-07,344.591414884,0.0209828126599,47.6580531033,1.8842559432e-07,0.000369904564622,83.0,0.000369904564622,8.73611228899e-05,,1.6683531118e-10,,308.72227631,0.0249163804886,0.000369904564622,2.90206080493e-13,40.1342402223,1.05177665748e-10,69.0,8.60885967782e-05
12236,9.49390920167e-08,0.0,0.0209756266078,47.6743803033,6.71443587141e-08,0.000147961825849,83.0,0.000147961825849,4.1725821462e-05,,5.42954191413e-11,,0.0,0.0249054049795,0.000147961825849,8.7961996745e-14,40.151926894,3.39887243848e-11,69.0,4.12284356387e-05
12237,6.10272960859e-09,13463.5,0.0187880732523,53.2252555421,4.73533943399e-09,0.000221942738773,89.0,0.000221942738773,8.12942034349e-05,1.0,1.85081383022e-11,1.0,13514.0,0.0283598791477,0.000221942738773,4.76025228586e-14,35.2610811489,1.23365518894e-11,62.0,8.03837116036e-05
12238,1.20145474314e-09,0.0,0.0184403033392,54.2290428528,9.252609117e-10,7.39809129245e-05,90.0,7.39809129245e-05,3.42122081022e-05,,3.40890432283e-12,1.0,0.0,0.0275777204675,7.39809129245e-05,8.62114584161e-15,36.2611551298,2.26831952669e-12,63.0,3.38808197315e-05
12239,6.06186696859e-07,22.3246753247,0.0247252484735,40.4444873859,4.52434594189e-07,0.000221942738773,76.0,0.000221942738773,5.63541002437e-05,,1.67121979506e-08,,17.816017316,0.0277653930076,0.000221942738773,5.89557586898e-11,36.0160578215,1.14730530363e-08,67.0,5.53638646401e-05
12240,1.44545369685e-06,31985.4110096,0.0253536568686,39.4420420369,1.07883608712e-06,0.000369904564622,75.0,0.000369904564622,8.13850697119e-05,,5.20999192307e-08,,32560.279404,0.0285577226013,0.000369904564622,1.83701279759e-10,35.0167978715,3.57632939421e-08,66.0,7.9286337306e-05
12241,1.3493547843e-06,34533.7756394,0.0256603427916,38.9706407323,1.00716638248e-06,0.000369904564622,75.0,0.000369904564622,7.7631676528e-05,,9.35715179485e-08,,25153.903537,0.0288952332295,0.000443885477547,3.29785706344e-10,34.607784338,6.42265773237e-08,66.0,8.80404335256e-05
12242,4.01220932849e-07,37618.8517572,0.023014112374,43.4515997727,2.8883291042e-07,0.000369904564622,76.0,0.000369904564622,7.70127341143e-05,,1.09123064438e-09,,17166.7126661,0.0254223582344,0.000369904564622,1.78150845327e-11,39.3354538859,7.61567630386e-10,70.0,8.6786836598e-05
12243,1.33925090707e-07,0.0,0.0226796140894,44.0924610117,1.00199791421e-07,0.000147961825849,76.0,0.000147961825849,3.82276121206e-05,,3.74343261037e-10,,0.0,0.0248337743292,0.000147961825849,6.44513706305e-12,40.2677412924,2.63382526673e-10,71.0,4.14080744043e-05
12244,1.71890078505e-06,1215.5589323,0.0203290366766,49.190722409,1.36587509928e-06,0.000295923651698,85.0,0.000295923651698,7.05887214801e-05,,2.34285890801e-09,,978.393295267,0.0244295763574,0.000295923651698,5.21842763213e-12,40.9339885952,1.55665663015e-09,70.0,7.05664453003e-05
