index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,crime_total_neighbor
11960,46.0,89.0,624.0,496.0,4.0,544.0,18.0,3408.0,0.0
11961,17.0,58.0,295.0,220.0,2.0,229.0,160.36049058256683,678.0,200.0
11962,10.0,46.0,91.0,57.0,1.0,157.0,28.0,9.0,171.66666666666666
11963,17.0,16.0,60.0,39.0,2.0,130.0,5.0,614.0,218.6
11964,70.0,30.0,152.0,13.0,11.0,500.0,160.36049058256683,578.0,321.75
11965,19.0,26.0,56.0,2.0,1.0,163.0,29.0,21.0,169.55555555555554
11966,16.0,14.0,37.0,4.0,2.0,127.0,4.0,128.0,184.8
11967,13.0,11.0,31.0,3.0,3.0,190.0,160.36049058256683,603.3206537460227,200.5
11968,15.0,40.0,15.0,0.0,2.0,186.0,25.0,1.0,206.84615384615384
11969,16.0,28.0,34.0,0.0,2.0,249.0,160.36049058256683,401.0,204.2142857142857
11970,18.0,64.0,58.0,0.0,2.0,211.0,56.0,20.0,180.91666666666663
11971,13.0,15.0,41.0,0.0,1.0,141.0,160.36049058256683,864.0,149.9
11972,40.0,7.0,124.0,5.0,4.0,396.0,160.36049058256683,677.0,208.22222222222226
11973,7.0,8.0,60.0,0.0,0.0,60.0,1.0,74.0,130.0
11974,11.0,13.0,72.0,0.0,1.0,67.0,1.0,157.0,94.2
11975,9.0,20.0,80.0,0.0,0.0,79.0,12.0,131.0,70.66666666666667
11976,5.0,12.0,40.0,0.0,0.0,59.0,5517.0,8.0,57.0
11977,2.0,6.0,28.0,0.0,0.0,47.0,160.36049058256683,102.0,38.5
11978,4.0,6.0,18.0,0.0,1.0,34.0,160.36049058256683,65.0,43.5
11979,13.0,14.0,33.0,3.0,5.0,23.0,193.0,160.0,0.0
11980,4.0,3.0,3.0,2.0,3.0,0.0,5.0,164.20833333333334,17.25
11981,4.0,10.763688760806916,3.0,2.0,3.0,0.0,188.3599257884972,255.63957055214726,13.8
11982,7.0,4.728971962616822,1.0,0.0,0.0,14.0,273.5555555555556,309.99152542372883,0.0
11983,4.0,13.851239669421489,9.0,0.0,3.0,86.0,356.0,500.7763157894737,126.66666666666669
11984,4.0,13.851239669421489,2.0,0.0,2.0,98.0,548.8022121014964,469.0,125.33333333333331
11985,4.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.5
11986,9.0,4.728971962616822,0.0,0.0,2.0,85.0,273.5555555555556,309.99152542372883,76.2
11987,15.0,7.719370860927152,1.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,21.25
11988,3.0,2.0,2.0,0.0,0.0,22.0,273.5555555555556,309.99152542372883,31.66666666666667
11989,5.0,3.9464831804281344,0.0,0.0,0.0,24.0,33.670360110803315,255.05136612021855,32.2
11990,4.0,4.728971962616822,1.0,0.0,0.0,28.0,273.5555555555556,309.99152542372883,29.66666666666667
11991,5.0,3.9464831804281344,2.0,0.0,0.0,37.0,33.670360110803315,255.05136612021855,25.44444444444445
11992,2.0,4.728971962616822,26.0,4.0,0.0,77.0,273.5555555555556,2.0,47.66666666666666
11993,2.0,1.4,0.0,0.0,0.0,27.0,2.0,2.0,36.0
11994,2.0,1.0,2.0,0.0,0.0,51.0,2.0,1221.6,32.5
11995,0.0,1.0,0.0,0.0,0.0,32.0,2.0,1221.6,51.0
11996,2.0,5.0,12.0,0.0,0.0,24.0,5474.0,1.0,37.833333333333336
11997,3.0,4.728971962616822,2.0,0.0,0.0,50.0,2.0,3.0,32.666666666666664
11998,3.0,8.0,44.0,0.0,1.0,42.0,10.0,108.0,33.5
11999,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12000,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.2
12001,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12002,0.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.0
12003,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12004,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12005,0.0,4.728971962616822,0.0,0.0,0.0,5.0,273.5555555555556,309.99152542372883,1.6666666666666667
12006,0.0,10.763688760806916,0.0,0.0,0.0,6.0,188.3599257884972,255.63957055214726,16.90909090909091
12007,0.0,4.728971962616822,0.0,0.0,0.0,13.0,273.5555555555556,309.99152542372883,22.142857142857146
12008,0.0,4.728971962616822,0.0,0.0,0.0,14.0,273.5555555555556,309.99152542372883,0.0
12009,0.0,10.763688760806916,0.0,0.0,0.0,17.0,188.3599257884972,255.63957055214726,20.9
12010,0.0,10.763688760806916,0.0,0.0,0.0,18.0,188.3599257884972,255.63957055214726,27.818181818181817
12011,0.0,4.728971962616822,0.0,0.0,0.0,5.0,273.5555555555556,309.99152542372883,6.285714285714287
12012,0.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,3.333333333333333
12013,2.0,14.0,17.0,0.0,0.0,51.0,160.36049058256683,54.0,38.6
12014,6.0,46.0,109.0,1.0,1.0,41.0,2.0,2.0,41.66666666666666
12015,0.0,49.0,0.0,0.0,0.0,39.0,11676.0,7.0,7.0
12016,6.0,17.0,59.0,0.0,1.0,19.0,160.36049058256683,3.0,33.666666666666664
12017,5.0,12.0,48.0,0.0,1.0,47.0,9.0,30.0,33.5
12018,2.0,33.0,62.0,0.0,1.0,57.0,6.0,173.0,0.0
12019,2.0,6.0,6.0,0.0,0.0,66.0,1.0,101.0,82.2
12020,4.0,8.0,52.0,0.0,2.0,76.0,1022.0,73.0,78.3
12021,4.0,13.0,61.0,0.0,3.0,79.0,11.0,80.0,71.3
12022,5.0,28.0,100.0,7.0,2.0,79.0,14.0,90.0,74.44444444444444
12023,2.0,32.0,69.0,1.0,1.0,67.0,160.36049058256683,603.3206537460227,77.8
12024,5.0,46.0,62.0,0.0,0.0,83.0,2.0,8.0,79.23076923076924
12025,5.0,9.0,20.0,0.0,0.0,67.0,3.0,4.0,74.13333333333334
12026,4.0,17.0,20.0,0.0,2.0,63.0,160.36049058256683,603.3206537460227,60.3125
12027,4.0,27.0,32.0,0.0,2.0,56.0,160.36049058256683,1.0,57.82352941176471
12028,1.0,12.0,21.0,1.0,1.0,50.0,13.0,603.3206537460227,45.33333333333334
12029,15.0,1.0,6.0,0.0,4.0,116.0,160.36049058256683,603.3206537460227,128.4
12030,12.0,12.0,0.0,0.0,0.0,93.0,33072.083333333336,138.71428571428572,112.41666666666669
12031,6.0,1.0,14.0,0.0,2.0,105.0,1.0,3.0,135.5
12032,9.0,3.0,11.0,0.0,1.0,98.0,548.8022121014964,23.0,130.0625
12033,10.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,82.0
12034,12.0,7.719370860927152,4.0,0.0,0.0,45.0,160.36049058256683,603.3206537460227,86.5
12035,4.0,8.654545454545454,0.0,0.0,0.0,88.0,11.051282051282053,27.24242424242424,120.07692307692308
12036,9.0,8.654545454545454,0.0,0.0,0.0,74.0,11.051282051282053,27.24242424242424,83.6
12037,0.0,1.4,0.0,0.0,0.0,35.0,2.0,1221.6,50.4
12038,0.0,1.4,0.0,0.0,0.0,27.0,2.0,1221.6,37.333333333333336
12039,8.0,11.0,23.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12040,4.0,10.0,32.0,0.0,0.0,232.0,11.0,451.0,106.83333333333331
12041,11.0,2.0,8.0,2.0,0.0,173.0,33.670360110803315,2.0,134.0
12042,4.0,17.0,29.0,0.0,0.0,45.0,160.36049058256683,93.0,50.25
12043,8.0,2.0,18.0,0.0,0.0,54.0,160.36049058256683,15.0,50.5
12044,0.0,1.0,21.0,0.0,0.0,48.0,1.0,4.0,51.714285714285715
12045,18.0,10.0,85.0,56.0,11.0,388.0,20.0,17.0,243.75
12046,8.0,56.0,37.0,0.0,2.0,185.0,119.0,157.0,150.83333333333334
12047,34.0,54.0,63.0,0.0,7.0,209.0,21.0,16.0,218.66666666666663
12048,24.0,22.0,55.0,0.0,11.0,190.0,27.0,700.0,229.3333333333333
12049,0.0,2.0,11.0,1.0,1.0,40.0,11.0,603.3206537460227,40.833333333333336
12050,1.0,3.0,16.0,0.0,0.0,36.0,1.0,603.3206537460227,39.692307692307686
12051,9.0,2.0,16.0,0.0,0.0,43.0,2.0,101.0,48.375
12052,6.0,1.0,17.0,0.0,0.0,51.0,3.0,28.0,42.125
12053,6.0,1.0,33.0,0.0,0.0,34.0,160.36049058256683,88.0,40.142857142857146
12054,5.0,7.719370860927152,9.0,0.0,0.0,30.0,1.0,18.0,34.833333333333336
12055,5.0,1.0,10.0,0.0,0.0,28.0,160.36049058256683,6.0,30.8
12056,4.0,1.0,22.0,0.0,0.0,22.0,160.36049058256683,603.3206537460227,31.66666666666667
12057,38.0,7.719370860927152,8.0,8.0,0.0,6.0,160.36049058256683,12.0,3.8
12058,16.0,7.719370860927152,36.0,32.0,0.0,6.0,160.36049058256683,129.0,7.555555555555554
12059,17.0,7.719370860927152,106.0,78.0,0.0,12.0,16.0,7.0,10.9
12060,9.0,4.0,73.0,51.0,1.0,10.0,1.0,603.3206537460227,11.555555555555555
12061,10.0,1.0,23.0,9.0,1.0,10.0,160.36049058256683,9.0,10.4
12062,35.0,26.0,42.0,1.0,1.0,52.0,1.0,35.0,0.0
12063,13.0,17.0,45.0,1.0,1.0,61.0,114.0,24.0,83.66666666666667
12064,33.0,4.728971962616822,13.0,1.0,2.0,3.0,13.0,309.99152542372883,0.0
12065,20.0,4.728971962616822,12.0,1.0,7.0,3.0,1.0,309.99152542372883,2.333333333333333
12066,15.0,10.763688760806916,0.0,0.0,0.0,1.0,188.3599257884972,255.63957055214726,2.6666666666666665
12067,8.0,2.0,18.0,0.0,3.0,2.0,548.8022121014964,500.7763157894737,1.0
12068,6.0,6.0,14.0,0.0,2.0,0.0,2.0,500.7763157894737,1.125
12069,6.0,7.0,14.0,0.0,0.0,1.0,548.8022121014964,500.7763157894737,0.0
12070,5.0,1.0,20.0,0.0,2.0,7.0,548.8022121014964,500.7763157894737,3.2
12071,5.0,9.0,24.0,0.0,1.0,7.0,4.0,2.0,4.2222222222222205
12072,4.0,13.851239669421489,10.0,0.0,0.0,3.0,548.8022121014964,500.7763157894737,3.5
12073,10.0,5.0,25.0,0.0,3.0,107.0,7.0,583.0,121.375
12074,11.0,4.0,5.0,0.0,1.0,120.0,160.36049058256683,603.3206537460227,122.0909090909091
12075,9.0,7.0,26.0,0.0,0.0,167.0,4.0,244.0,127.7
12076,9.0,7.719370860927152,18.0,0.0,0.0,111.0,33.0,337.0,102.66666666666669
12077,12.0,7.719370860927152,9.0,0.0,0.0,82.0,1.0,707.0,75.5
12078,6.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12079,2.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12080,5.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,0.7142857142857143
12081,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.25
12082,40.0,5.0,17.0,7.0,0.0,30.0,3.0,636.0,22.66666666666667
12083,38.0,3.0,83.0,66.0,0.0,48.0,548.8022121014964,1914.0,42.5
12084,25.0,13.851239669421489,186.0,142.0,0.0,64.0,548.8022121014964,1679.0,48.0
12085,23.0,13.851239669421489,0.0,0.0,1.0,60.0,548.8022121014964,5211.0,69.44444444444444
12086,45.0,3.0,124.0,113.0,2.0,96.0,3.0,1.0,66.33333333333333
12087,29.0,2.0,50.0,40.0,1.0,10.0,548.8022121014964,500.7763157894737,8.125
12088,38.0,5.0,9.0,0.0,6.0,0.0,32.0,10.0,2.0
12089,31.0,2.0,16.0,1.0,5.0,0.0,548.8022121014964,500.7763157894737,4.625
12090,9.0,2.0,6.0,0.0,2.0,1.0,548.8022121014964,500.7763157894737,6.0
12091,14.0,6.0,8.0,0.0,2.0,6.0,42.0,15.0,8.888888888888891
12092,32.0,2.0,23.0,9.0,2.0,10.0,548.8022121014964,500.7763157894737,9.666666666666666
12093,17.0,5.411764705882354,0.0,0.0,2.0,0.0,552.45,245.52777777777774,0.0
12094,3.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,0.0
12095,3.0,5.411764705882354,0.0,0.0,3.0,0.0,552.45,245.52777777777774,0.0
12096,7.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,0.0
12097,0.0,14.0,0.0,0.0,0.0,134.0,2.0,84.0,111.125
12098,0.0,17.0,0.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227,2.0
12099,0.0,1.0,0.0,0.0,0.0,1.0,7.0,603.3206537460227,0.0
12100,0.0,9.0,0.0,0.0,0.0,2.0,7.0,603.3206537460227,0.0
12101,0.0,23.0,0.0,0.0,0.0,3.0,160.36049058256683,5.0,0.0
12102,36.0,29.0,63.0,0.0,2.0,6.0,7.0,10.0,3.0
12103,16.0,23.0,67.0,0.0,0.0,50.0,160.36049058256683,18.0,145.0
12104,11.0,1.0,9.0,0.0,0.0,53.0,2.0,116.0,35.5
12105,11.0,7.719370860927152,4.0,0.0,1.0,28.0,160.36049058256683,603.3206537460227,38.0
12106,1.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.3333333333333333
12107,5.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.2857142857142857
12108,8.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.4545454545454545
12109,3.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.5
12110,3.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,0.5454545454545454
12111,1.0,8.654545454545454,0.0,0.0,0.0,1.0,11.051282051282053,27.24242424242424,0.3
12112,1.0,8.654545454545454,0.0,0.0,0.0,1.0,11.051282051282053,27.24242424242424,0.25
12113,5.0,10.763688760806916,8.0,0.0,0.0,3.0,188.3599257884972,255.63957055214726,3.2
12114,7.0,10.763688760806916,0.0,0.0,0.0,1.0,188.3599257884972,255.63957055214726,8.0
12115,4.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12116,8.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,14.0
12117,3.0,10.763688760806916,8.0,0.0,1.0,2.0,188.3599257884972,255.63957055214726,2.875
12118,5.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,0.375
12119,9.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.1111111111111111
12120,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.18181818181818185
12121,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12122,8.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12123,6.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12124,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12125,2.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12126,3.0,1.4,0.0,0.0,0.0,0.0,2.0,1221.6,0.0
12127,1.0,1.4,0.0,0.0,0.0,0.0,2.0,1221.6,0.0
12128,7.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12129,1.0,7.719370860927152,1.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12130,18.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,0.0
12131,12.0,2.0,205.0,204.0,0.0,20.0,160.36049058256683,1815.0,71.0
12132,11.0,5.0,47.0,45.0,0.0,69.0,3.0,745.0,72.0
12133,13.0,1.0,4.0,0.0,0.0,73.0,160.36049058256683,77.0,60.5
12134,14.0,3.0,5.0,3.0,0.0,41.0,160.36049058256683,603.3206537460227,36.0
12135,12.0,14.0,96.0,89.0,0.0,20.0,160.36049058256683,1319.0,34.285714285714285
12136,5.0,7.719370860927152,1.0,0.0,0.0,2.0,160.36049058256683,156.0,8.1
12137,7.0,7.719370860927152,5.0,1.0,0.0,5.0,160.36049058256683,603.3206537460227,4.0
12138,6.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12139,7.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12140,5.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12141,18.0,2.0,125.0,111.0,0.0,297.0,1.0,767.0,148.0
12142,7.0,49.0,79.0,0.0,0.0,203.0,36.0,18.0,114.2
12143,12.0,41.0,89.0,0.0,0.0,253.0,19.0,459.0,199.2
12144,12.0,21.0,45.0,0.0,0.0,194.0,24.0,119.0,190.3333333333333
12145,5.0,4.0,20.0,0.0,0.0,125.0,9.0,78.0,117.16666666666669
12146,1.0,12.0,38.0,0.0,0.0,113.0,8.0,83.0,84.33333333333333
12147,4.0,13.0,25.0,0.0,0.0,92.0,6.0,75.0,65.625
12148,5.0,11.0,11.0,0.0,0.0,82.0,4.0,78.0,61.714285714285715
12149,4.0,32.0,24.0,0.0,0.0,53.0,18.0,32.0,55.16666666666666
12150,4.0,7.0,24.0,0.0,0.0,47.0,2.0,603.3206537460227,55.25
12151,12.0,29.0,18.0,1.0,0.0,194.0,2.0,10.0,86.0
12152,8.0,64.0,21.0,1.0,0.0,140.0,53.0,25.0,136.66666666666666
12153,4.0,21.0,10.0,0.0,0.0,105.0,10.0,603.3206537460227,129.5
12154,6.0,7.719370860927152,24.0,3.0,0.0,75.0,1.0,2271.0,73.0
12155,17.0,2.0,36.0,5.0,0.0,94.0,160.36049058256683,12.0,117.57142857142857
12156,6.0,10.763688760806916,3.0,0.0,0.0,2.0,188.3599257884972,255.63957055214726,1.4545454545454546
12157,8.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12158,8.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12159,6.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12160,1.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12161,2.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12162,1.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12163,4.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12164,3.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.2222222222222222
12165,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.08333333333333333
12166,1.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,0.0
12167,4.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,0.4444444444444444
12168,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.3636363636363637
12169,1.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,0.3636363636363637
12170,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12171,2.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12172,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12173,1.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12174,44.0,51.0,57.0,12.0,2.0,21.0,29.0,1514.0,10.0
12175,39.0,37.0,27.0,6.0,1.0,109.0,160.36049058256683,603.3206537460227,81.0
12176,15.0,7.0,31.0,4.0,1.0,10.0,12.0,971.0,89.0
12177,12.0,44.0,103.0,5.0,6.0,592.0,252.0,124.0,607.1666666666666
12178,2.0,3.0,4.0,0.0,0.0,69.0,160.36049058256683,13.0,146.28571428571428
12179,8.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12180,6.0,13.851239669421489,21.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,0.0
12181,6.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.5
12182,6.0,13.851239669421489,10.0,1.0,0.0,1.0,548.8022121014964,500.7763157894737,37.0
12183,3.0,13.851239669421489,11.0,0.0,0.0,1.0,548.8022121014964,500.7763157894737,37.0
12184,3.0,13.851239669421489,5.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,2.0
12185,2.0,13.851239669421489,3.0,0.0,0.0,1.0,548.8022121014964,500.7763157894737,1.0
12186,1.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12187,1.0,13.851239669421489,1.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12188,2.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12189,5.0,1.0,18.0,2.0,0.0,81.0,2.0,89.0,75.33333333333333
12190,5.0,7.719370860927152,16.0,2.0,0.0,92.0,160.36049058256683,17.0,73.375
12191,2.0,2.0,3.0,0.0,1.0,1.0,2.1111111111111107,6.0,0.0
12192,2.0,13.851239669421489,0.0,0.0,0.0,1.0,548.8022121014964,500.7763157894737,0.0
12193,1.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,0.0
12194,8.0,2.0,21.0,1.0,0.0,39.0,5.0,216.0,37.6
12195,11.0,3.0,16.0,0.0,0.0,79.0,160.36049058256683,187.0,73.45454545454545
12196,11.0,1.0,8.0,0.0,0.0,69.0,7.0,31.0,74.28571428571429
12197,12.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,0.0
12198,5.0,7.719370860927152,5.0,0.0,0.0,23.0,160.36049058256683,29.0,28.0
12199,10.0,1.0,6.0,0.0,0.0,31.0,160.36049058256683,408.0,35.2
12200,8.0,2.0,19.0,0.0,0.0,21.0,1.0,43.0,37.875
12201,37.0,3.9464831804281344,23.0,3.0,0.0,7.0,1.0,7.0,4.0
12202,16.0,3.9464831804281344,2.0,0.0,0.0,4.0,33.670360110803315,255.05136612021855,4.75
12203,0.0,7.719370860927152,2.0,0.0,0.0,52.0,160.36049058256683,603.3206537460227,62.4
12204,0.0,7.719370860927152,1.0,0.0,0.0,66.0,160.36049058256683,1.0,62.625
12205,2.0,3.9464831804281344,10.0,0.0,0.0,67.0,33.670360110803315,232.0,56.625
12206,0.0,3.9464831804281344,12.0,0.0,0.0,81.0,33.670360110803315,4.0,61.14285714285714
12207,2.0,6.0,14.0,0.0,0.0,52.0,5.0,603.3206537460227,55.77777777777778
12208,4.0,8.0,26.0,0.0,0.0,40.0,160.36049058256683,118.0,57.16666666666666
12209,2.0,3.0,8.0,0.0,0.0,70.0,160.36049058256683,121.0,60.375
12210,2.0,5.0,27.0,0.0,0.0,139.0,1.0,249.0,85.08333333333333
12211,28.0,15.0,70.0,0.0,3.0,141.0,2.0,10.0,99.7
12212,9.0,3.9464831804281344,4.0,0.0,0.0,79.0,33.670360110803315,86.0,79.5
12213,5.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12214,6.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12215,5.0,4.728971962616822,0.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12216,2.0,4.0,24.0,0.0,0.0,177.0,160.36049058256683,31.0,165.75
12217,4.0,1.0,7.0,0.0,0.0,29.0,160.36049058256683,603.3206537460227,190.0
12218,8.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12219,6.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.0
12220,0.0,12.0,0.0,0.0,0.0,2.0,33072.083333333336,138.71428571428572,1.5
12221,0.0,12.0,0.0,0.0,0.0,2.0,33072.083333333336,138.71428571428572,1.5
12222,0.0,1.4,0.0,0.0,0.0,0.0,2.0,1221.6,0.0
12223,3.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,0.0
12224,3.0,1.4,1.0,0.0,0.0,0.0,2.0,1221.6,0.0
12225,6.0,8.0,11.0,0.0,0.0,70.0,1.0,2.0,0.0
12226,1.0,3.0,4.0,0.0,0.0,0.0,273.5555555555556,309.99152542372883,0.0
12227,1.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12228,5.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0
12229,2.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.3333333333333333
12230,3.0,2.0,6.0,0.0,0.0,105.0,2.1111111111111107,49.0,81.0
12231,0.0,1.0,8.0,0.0,0.0,60.0,160.36049058256683,8.0,83.5
12232,9.0,7.719370860927152,0.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,1.0
12233,16.0,10.763688760806916,9.0,1.0,0.0,2.0,188.3599257884972,255.63957055214726,3.0
12234,8.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12235,7.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12236,6.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0
12237,2.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,0.2222222222222222
12238,1.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,0.18181818181818185
12239,1.0,7.719370860927152,2.0,0.0,0.0,2.0,160.36049058256683,176.0,9.75
12240,3.0,1.0,1.0,0.0,0.0,10.0,160.36049058256683,603.3206537460227,9.444444444444443
12241,5.0,1.0,2.0,1.0,0.0,15.0,160.36049058256683,45.0,14.222222222222221
12242,4.0,7.719370860927152,1.0,0.0,0.0,2.0,160.36049058256683,603.3206537460227,13.117647058823529
12243,3.0,3.4166666666666665,0.0,0.0,0.0,2.0,4.0,77.0,15.944444444444445
12244,3.0,5.0,14.0,0.0,0.0,130.0,20.0,105.0,223.0
12245,2.0,1.0,11.0,3.0,0.0,103.0,3.0,28.0,69.75
12246,3.0,7.719370860927152,13.0,3.0,0.0,48.0,160.36049058256683,2.0,57.77777777777778
12247,1.0,4.728971962616822,17.0,3.0,0.0,104.0,273.5555555555556,309.99152542372883,75.66666666666667
12248,6.0,4.0,3.0,0.0,0.0,22.0,160.36049058256683,11.0,52.66666666666666
12249,9.0,31.0,17.0,0.0,0.0,160.0,1.0,16.0,107.2
12250,10.0,2.0,29.0,0.0,1.0,9.0,1.0,255.63957055214726,11.0
12251,5.0,3.0,24.0,0.0,0.0,11.0,3.0,255.63957055214726,11.0
12252,1.0,10.763688760806916,6.0,0.0,0.0,10.0,1.0,255.63957055214726,11.1
12253,1.0,10.763688760806916,0.0,0.0,0.0,10.0,188.3599257884972,255.63957055214726,11.1
12254,1.0,10.763688760806916,0.0,0.0,0.0,12.0,188.3599257884972,255.63957055214726,9.583333333333334
12255,25.0,12.0,18.0,0.0,6.0,0.0,9.0,138.71428571428572,0.0
